기준_날짜,시간대,집계_기준,시작_대여소_ID,종료_대여소_ID,전체_이용_분,전체_이용_거리,온도,습도,강수량,station_id,station_role,year,month_sin,month_cos,is_restingday,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,hour_sin,hour_cos,is_noon,is_rushhour,snow_flag
2025-01-09,0,출발시간,ST-1032,ST-1482,0 days 00:05:00,855,-7.4,47,0.0,ST-1482,end,2025,0.0,1.0,0,0,0,0,1,0,0,0,0.0,1.0,0,0,0
2025-01-09,0,출발시간,ST-1032,ST-1482,0 days 00:05:00,855,-7.4,47,0.0,ST-1482,end,2025,0.0,1.0,0,0,0,0,1,0,0,0,0.0,1.0,0,0,0
2025-01-09,0,출발시간,ST-1482,ST-1032,0 days 00:04:00,933,-7.4,47,0.0,ST-1482,start,2025,0.0,1.0,0,0,0,0,1,0,0,0,0.0,1.0,0,0,0
2025-01-09,0,출발시간,ST-1482,ST-1032,0 days 00:04:00,933,-7.4,47,0.0,ST-1482,start,2025,0.0,1.0,0,0,0,0,1,0,0,0,0.0,1.0,0,0,0
2025-01-09,0,출발시간,ST-1482,ST-1032,0 days 00:27:00,3482,-7.4,47,0.0,ST-1482,start,2025,0.0,1.0,0,0,0,0,1,0,0,0,0.0,1.0,0,0,0
2025-01-09,0,출발시간,ST-1482,ST-1032,0 days 00:27:00,3482,-7.4,47,0.0,ST-1482,start,2025,0.0,1.0,0,0,0,0,1,0,0,0,0.0,1.0,0,0,0
2025-01-09,1,출발시간,ST-2262,ST-1482,0 days 00:05:00,909,-8.9,48,0.0,ST-1482,end,2025,0.0,1.0,0,0,0,0,1,0,0,0,0.25881904510252074,0.9659258262890683,0,0,0
2025-01-09,1,출발시간,ST-2262,ST-1482,0 days 00:05:00,909,-8.9,48,0.0,ST-1482,end,2025,0.0,1.0,0,0,0,0,1,0,0,0,0.25881904510252074,0.9659258262890683,0,0,0
2025-01-09,1,출발시간,ST-342,ST-1482,0 days 00:37:00,7290,-8.9,48,0.0,ST-1482,end,2025,0.0,1.0,0,0,0,0,1,0,0,0,0.25881904510252074,0.9659258262890683,0,0,0
2025-01-09,1,출발시간,ST-342,ST-1482,0 days 00:37:00,7290,-8.9,48,0.0,ST-1482,end,2025,0.0,1.0,0,0,0,0,1,0,0,0,0.25881904510252074,0.9659258262890683,0,0,0
2025-01-09,2,출발시간,ST-1482,ST-2785,0 days 00:11:00,1693,-9.7,48,0.0,ST-1482,start,2025,0.0,1.0,0,0,0,0,1,0,0,0,0.49999999999999994,0.8660254037844387,0,0,0
2025-01-09,2,출발시간,ST-1482,ST-2785,0 days 00:11:00,1693,-9.7,48,0.0,ST-1482,start,2025,0.0,1.0,0,0,0,0,1,0,0,0,0.49999999999999994,0.8660254037844387,0,0,0
2025-01-09,4,출발시간,ST-941,ST-1482,0 days 00:17:00,4100,-10.7,46,0.0,ST-1482,end,2025,0.0,1.0,0,0,0,0,1,0,0,0,0.8660254037844386,0.5000000000000001,0,0,0
2025-01-09,4,출발시간,ST-941,ST-1482,0 days 00:17:00,4100,-10.7,46,0.0,ST-1482,end,2025,0.0,1.0,0,0,0,0,1,0,0,0,0.8660254037844386,0.5000000000000001,0,0,0
2025-01-09,6,출발시간,ST-1482,ST-132,0 days 00:38:00,7070,-11.4,39,0.0,ST-1482,start,2025,0.0,1.0,0,0,0,0,1,0,0,0,1.0,6.123233995736766e-17,0,0,0
2025-01-09,6,출발시간,ST-1482,ST-132,0 days 00:38:00,7070,-11.4,39,0.0,ST-1482,start,2025,0.0,1.0,0,0,0,0,1,0,0,0,1.0,6.123233995736766e-17,0,0,0
2025-01-09,8,출발시간,ST-1482,ST-1828,0 days 00:25:00,2982,-12.2,38,0.0,ST-1482,start,2025,0.0,1.0,0,0,0,0,1,0,0,0,0.8660254037844387,-0.49999999999999983,0,1,0
2025-01-09,8,출발시간,ST-1482,ST-1828,0 days 00:25:00,2982,-12.2,38,0.0,ST-1482,start,2025,0.0,1.0,0,0,0,0,1,0,0,0,0.8660254037844387,-0.49999999999999983,0,1,0
2025-01-09,8,출발시간,ST-467,ST-1482,0 days 02:03:00,1150,-12.2,38,0.0,ST-1482,end,2025,0.0,1.0,0,0,0,0,1,0,0,0,0.8660254037844387,-0.49999999999999983,0,1,0
2025-01-09,8,출발시간,ST-467,ST-1482,0 days 02:03:00,1150,-12.2,38,0.0,ST-1482,end,2025,0.0,1.0,0,0,0,0,1,0,0,0,0.8660254037844387,-0.49999999999999983,0,1,0
2025-01-09,8,출발시간,ST-470,ST-1482,0 days 00:06:00,1055,-12.2,38,0.0,ST-1482,end,2025,0.0,1.0,0,0,0,0,1,0,0,0,0.8660254037844387,-0.49999999999999983,0,1,0
2025-01-09,8,출발시간,ST-470,ST-1482,0 days 00:06:00,1055,-12.2,38,0.0,ST-1482,end,2025,0.0,1.0,0,0,0,0,1,0,0,0,0.8660254037844387,-0.49999999999999983,0,1,0
2025-01-09,10,출발시간,ST-1032,ST-1482,0 days 00:07:00,826,-10.1,27,0.0,ST-1482,end,2025,0.0,1.0,0,0,0,0,1,0,0,0,0.49999999999999994,-0.8660254037844387,0,0,0
2025-01-09,10,출발시간,ST-1032,ST-1482,0 days 00:07:00,826,-10.1,27,0.0,ST-1482,end,2025,0.0,1.0,0,0,0,0,1,0,0,0,0.49999999999999994,-0.8660254037844387,0,0,0
2025-01-09,10,출발시간,ST-1482,ST-467,0 days 02:07:00,1060,-10.1,27,0.0,ST-1482,start,2025,0.0,1.0,0,0,0,0,1,0,0,0,0.49999999999999994,-0.8660254037844387,0,0,0
2025-01-09,10,출발시간,ST-1482,ST-467,0 days 02:07:00,1060,-10.1,27,0.0,ST-1482,start,2025,0.0,1.0,0,0,0,0,1,0,0,0,0.49999999999999994,-0.8660254037844387,0,0,0
2025-01-09,11,출발시간,ST-3058,ST-1482,0 days 00:53:00,3911,-9.4,25,0.0,ST-1482,end,2025,0.0,1.0,0,0,0,0,1,0,0,0,0.258819045102521,-0.9659258262890682,0,0,0
2025-01-09,11,출발시간,ST-473,ST-1482,0 days 00:07:00,652,-9.4,25,0.0,ST-1482,end,2025,0.0,1.0,0,0,0,0,1,0,0,0,0.258819045102521,-0.9659258262890682,0,0,0
2025-01-09,11,출발시간,ST-473,ST-1482,0 days 00:07:00,652,-9.4,25,0.0,ST-1482,end,2025,0.0,1.0,0,0,0,0,1,0,0,0,0.258819045102521,-0.9659258262890682,0,0,0
2025-01-09,12,출발시간,ST-3058,ST-1482,0 days 00:53:00,3911,-9.1,20,0.0,ST-1482,end,2025,0.0,1.0,0,0,0,0,1,0,0,0,1.2246467991473532e-16,-1.0,1,0,0
2025-01-09,13,출발시간,ST-1482,ST-461,0 days 00:08:00,1430,-9.0,19,0.0,ST-1482,start,2025,0.0,1.0,0,0,0,0,1,0,0,0,-0.2588190451025208,-0.9659258262890683,1,0,0
2025-01-09,13,출발시간,ST-1482,ST-461,0 days 00:08:00,1430,-9.0,19,0.0,ST-1482,start,2025,0.0,1.0,0,0,0,0,1,0,0,0,-0.2588190451025208,-0.9659258262890683,1,0,0
2025-01-09,13,출발시간,ST-1482,ST-464,0 days 01:08:00,1828,-9.0,19,0.0,ST-1482,start,2025,0.0,1.0,0,0,0,0,1,0,0,0,-0.2588190451025208,-0.9659258262890683,1,0,0
2025-01-09,13,출발시간,ST-1482,ST-464,0 days 01:08:00,1828,-9.0,19,0.0,ST-1482,start,2025,0.0,1.0,0,0,0,0,1,0,0,0,-0.2588190451025208,-0.9659258262890683,1,0,0
2025-01-09,14,출발시간,ST-1482,ST-461,0 days 00:12:00,1672,-9.0,20,0.0,ST-1482,start,2025,0.0,1.0,0,0,0,0,1,0,0,0,-0.4999999999999998,-0.8660254037844388,1,0,0
2025-01-09,14,출발시간,ST-1482,ST-461,0 days 00:12:00,1672,-9.0,20,0.0,ST-1482,start,2025,0.0,1.0,0,0,0,0,1,0,0,0,-0.4999999999999998,-0.8660254037844388,1,0,0
2025-01-09,15,출발시간,ST-1482,ST-349,0 days 00:30:00,4585,-9.5,21,0.0,ST-1482,start,2025,0.0,1.0,0,0,0,0,1,0,0,0,-0.7071067811865471,-0.7071067811865479,1,0,0
2025-01-09,15,출발시간,ST-1482,ST-349,0 days 00:30:00,4585,-9.5,21,0.0,ST-1482,start,2025,0.0,1.0,0,0,0,0,1,0,0,0,-0.7071067811865471,-0.7071067811865479,1,0,0
2025-01-09,16,출발시간,ST-1482,ST-461,0 days 00:16:00,1789,-10.0,22,0.0,ST-1482,start,2025,0.0,1.0,0,0,0,0,1,0,0,0,-0.8660254037844384,-0.5000000000000004,1,0,0
2025-01-09,16,출발시간,ST-1482,ST-461,0 days 00:16:00,1789,-10.0,22,0.0,ST-1482,start,2025,0.0,1.0,0,0,0,0,1,0,0,0,-0.8660254037844384,-0.5000000000000004,1,0,0
2025-01-09,16,출발시간,ST-1828,ST-1482,0 days 01:31:00,2698,-10.0,22,0.0,ST-1482,end,2025,0.0,1.0,0,0,0,0,1,0,0,0,-0.8660254037844384,-0.5000000000000004,1,0,0
2025-01-09,16,출발시간,ST-1828,ST-1482,0 days 01:31:00,2698,-10.0,22,0.0,ST-1482,end,2025,0.0,1.0,0,0,0,0,1,0,0,0,-0.8660254037844384,-0.5000000000000004,1,0,0
2025-01-09,19,출발시간,ST-1482,ST-481,0 days 00:14:00,1614,-12.1,30,0.0,ST-1482,start,2025,0.0,1.0,0,0,0,0,1,0,0,0,-0.9659258262890684,0.2588190451025203,1,1,0
2025-01-09,20,출발시간,ST-1482,ST-464,0 days 00:06:00,877,-12.1,31,0.0,ST-1482,start,2025,0.0,1.0,0,0,0,0,1,0,0,0,-0.8660254037844386,0.5000000000000001,1,0,0
2025-01-09,20,출발시간,ST-1482,ST-464,0 days 00:06:00,877,-12.1,31,0.0,ST-1482,start,2025,0.0,1.0,0,0,0,0,1,0,0,0,-0.8660254037844386,0.5000000000000001,1,0,0
2025-01-09,21,출발시간,ST-181,ST-1482,0 days 00:39:00,7297,-12.1,32,0.0,ST-1482,end,2025,0.0,1.0,0,0,0,0,1,0,0,0,-0.7071067811865477,0.7071067811865474,1,0,0
2025-01-09,21,출발시간,ST-181,ST-1482,0 days 00:39:00,7297,-12.1,32,0.0,ST-1482,end,2025,0.0,1.0,0,0,0,0,1,0,0,0,-0.7071067811865477,0.7071067811865474,1,0,0
2025-01-10,2,출발시간,ST-1482,ST-448,0 days 00:11:00,1870,-12.2,42,0.0,ST-1482,start,2025,0.0,1.0,0,0,0,0,0,1,0,0,0.49999999999999994,0.8660254037844387,0,0,0
2025-01-10,2,출발시간,ST-1482,ST-448,0 days 00:11:00,1870,-12.2,42,0.0,ST-1482,start,2025,0.0,1.0,0,0,0,0,0,1,0,0,0.49999999999999994,0.8660254037844387,0,0,0
2025-01-10,4,출발시간,ST-941,ST-1482,0 days 00:16:00,4343,-12.2,47,0.0,ST-1482,end,2025,0.0,1.0,0,0,0,0,0,1,0,0,0.8660254037844386,0.5000000000000001,0,0,0
2025-01-10,4,출발시간,ST-941,ST-1482,0 days 00:16:00,4343,-12.2,47,0.0,ST-1482,end,2025,0.0,1.0,0,0,0,0,0,1,0,0,0.8660254037844386,0.5000000000000001,0,0,0
2025-01-10,7,출발시간,ST-1482,ST-467,0 days 00:05:00,461,-12.1,51,0.0,ST-1482,start,2025,0.0,1.0,0,0,0,0,0,1,0,0,0.9659258262890683,-0.25881904510252063,0,1,0
2025-01-10,7,출발시간,ST-1482,ST-467,0 days 00:05:00,461,-12.1,51,0.0,ST-1482,start,2025,0.0,1.0,0,0,0,0,0,1,0,0,0.9659258262890683,-0.25881904510252063,0,1,0
2025-01-10,7,출발시간,ST-1486,ST-1482,0 days 00:10:00,2265,-12.1,51,0.0,ST-1482,end,2025,0.0,1.0,0,0,0,0,0,1,0,0,0.9659258262890683,-0.25881904510252063,0,1,0
2025-01-10,7,출발시간,ST-1486,ST-1482,0 days 00:10:00,2265,-12.1,51,0.0,ST-1482,end,2025,0.0,1.0,0,0,0,0,0,1,0,0,0.9659258262890683,-0.25881904510252063,0,1,0
2025-01-10,8,출발시간,ST-1482,ST-1828,0 days 00:23:00,2660,-11.9,51,0.0,ST-1482,start,2025,0.0,1.0,0,0,0,0,0,1,0,0,0.8660254037844387,-0.49999999999999983,0,1,0
2025-01-10,8,출발시간,ST-1482,ST-1828,0 days 00:23:00,2660,-11.9,51,0.0,ST-1482,start,2025,0.0,1.0,0,0,0,0,0,1,0,0,0.8660254037844387,-0.49999999999999983,0,1,0
2025-01-10,11,출발시간,ST-464,ST-1482,0 days 00:09:00,1182,-8.9,45,0.0,ST-1482,end,2025,0.0,1.0,0,0,0,0,0,1,0,0,0.258819045102521,-0.9659258262890682,0,0,0
2025-01-10,11,출발시간,ST-464,ST-1482,0 days 00:09:00,1182,-8.9,45,0.0,ST-1482,end,2025,0.0,1.0,0,0,0,0,0,1,0,0,0.258819045102521,-0.9659258262890682,0,0,0
2025-01-10,11,출발시간,ST-481,ST-1482,0 days 00:20:00,2420,-8.9,45,0.0,ST-1482,end,2025,0.0,1.0,0,0,0,0,0,1,0,0,0.258819045102521,-0.9659258262890682,0,0,0
2025-01-10,13,출발시간,ST-1482,ST-461,0 days 00:15:00,1760,-5.9,38,0.0,ST-1482,start,2025,0.0,1.0,0,0,0,0,0,1,0,0,-0.2588190451025208,-0.9659258262890683,1,0,0
2025-01-10,13,출발시간,ST-1482,ST-461,0 days 00:15:00,1760,-5.9,38,0.0,ST-1482,start,2025,0.0,1.0,0,0,0,0,0,1,0,0,-0.2588190451025208,-0.9659258262890683,1,0,0
2025-01-10,13,출발시간,ST-2194,ST-1482,0 days 00:13:00,2170,-5.9,38,0.0,ST-1482,end,2025,0.0,1.0,0,0,0,0,0,1,0,0,-0.2588190451025208,-0.9659258262890683,1,0,0
2025-01-10,13,출발시간,ST-2194,ST-1482,0 days 00:13:00,2170,-5.9,38,0.0,ST-1482,end,2025,0.0,1.0,0,0,0,0,0,1,0,0,-0.2588190451025208,-0.9659258262890683,1,0,0
2025-01-10,14,출발시간,ST-461,ST-1482,0 days 00:19:00,1760,-4.6,36,0.0,ST-1482,end,2025,0.0,1.0,0,0,0,0,0,1,0,0,-0.4999999999999998,-0.8660254037844388,1,0,0
2025-01-10,14,출발시간,ST-461,ST-1482,0 days 00:19:00,1760,-4.6,36,0.0,ST-1482,end,2025,0.0,1.0,0,0,0,0,0,1,0,0,-0.4999999999999998,-0.8660254037844388,1,0,0
2025-01-10,16,출발시간,ST-1482,ST-481,0 days 00:13:00,1651,-3.2,32,0.0,ST-1482,start,2025,0.0,1.0,0,0,0,0,0,1,0,0,-0.8660254037844384,-0.5000000000000004,1,0,0
2025-01-10,17,출발시간,ST-1482,ST-2825,0 days 00:14:00,2220,-3.7,33,0.0,ST-1482,start,2025,0.0,1.0,0,0,0,0,0,1,0,0,-0.9659258262890683,-0.25881904510252063,1,1,0
2025-01-10,17,출발시간,ST-1482,ST-2825,0 days 00:14:00,2220,-3.7,33,0.0,ST-1482,start,2025,0.0,1.0,0,0,0,0,0,1,0,0,-0.9659258262890683,-0.25881904510252063,1,1,0
2025-01-10,18,출발시간,ST-1482,ST-1482,0 days 01:04:00,5449,-4.7,37,0.0,ST-1482,both,2025,0.0,1.0,0,0,0,0,0,1,0,0,-1.0,-1.8369701987210297e-16,1,1,0
2025-01-10,18,출발시간,ST-1482,ST-459,0 days 00:09:00,935,-4.7,37,0.0,ST-1482,start,2025,0.0,1.0,0,0,0,0,0,1,0,0,-1.0,-1.8369701987210297e-16,1,1,0
2025-01-10,18,출발시간,ST-1482,ST-459,0 days 00:09:00,935,-4.7,37,0.0,ST-1482,start,2025,0.0,1.0,0,0,0,0,0,1,0,0,-1.0,-1.8369701987210297e-16,1,1,0
2025-01-10,18,출발시간,ST-1484,ST-1482,0 days 00:04:00,376,-4.7,37,0.0,ST-1482,end,2025,0.0,1.0,0,0,0,0,0,1,0,0,-1.0,-1.8369701987210297e-16,1,1,0
2025-01-10,18,출발시간,ST-1484,ST-1482,0 days 00:04:00,376,-4.7,37,0.0,ST-1482,end,2025,0.0,1.0,0,0,0,0,0,1,0,0,-1.0,-1.8369701987210297e-16,1,1,0
2025-01-10,18,출발시간,ST-480,ST-1482,0 days 00:17:00,1686,-4.7,37,0.0,ST-1482,end,2025,0.0,1.0,0,0,0,0,0,1,0,0,-1.0,-1.8369701987210297e-16,1,1,0
2025-01-10,18,출발시간,ST-480,ST-1482,0 days 00:17:00,1686,-4.7,37,0.0,ST-1482,end,2025,0.0,1.0,0,0,0,0,0,1,0,0,-1.0,-1.8369701987210297e-16,1,1,0
2025-01-10,18,출발시간,ST-481,ST-1482,0 days 00:16:00,2198,-4.7,37,0.0,ST-1482,end,2025,0.0,1.0,0,0,0,0,0,1,0,0,-1.0,-1.8369701987210297e-16,1,1,0
2025-01-10,19,출발시간,ST-1482,ST-1482,0 days 00:09:00,537,-4.9,38,0.0,ST-1482,both,2025,0.0,1.0,0,0,0,0,0,1,0,0,-0.9659258262890684,0.2588190451025203,1,1,0
2025-01-10,19,출발시간,ST-1482,ST-2264,0 days 00:14:00,2024,-4.9,38,0.0,ST-1482,start,2025,0.0,1.0,0,0,0,0,0,1,0,0,-0.9659258262890684,0.2588190451025203,1,1,0
2025-01-10,19,출발시간,ST-1482,ST-2264,0 days 00:14:00,2024,-4.9,38,0.0,ST-1482,start,2025,0.0,1.0,0,0,0,0,0,1,0,0,-0.9659258262890684,0.2588190451025203,1,1,0
2025-01-10,19,출발시간,ST-1482,ST-465,0 days 00:10:00,1329,-4.9,38,0.0,ST-1482,start,2025,0.0,1.0,0,0,0,0,0,1,0,0,-0.9659258262890684,0.2588190451025203,1,1,0
2025-01-10,19,출발시간,ST-1482,ST-465,0 days 00:10:00,1329,-4.9,38,0.0,ST-1482,start,2025,0.0,1.0,0,0,0,0,0,1,0,0,-0.9659258262890684,0.2588190451025203,1,1,0
2025-01-10,19,출발시간,ST-2778,ST-1482,0 days 00:25:00,2325,-4.9,38,0.0,ST-1482,end,2025,0.0,1.0,0,0,0,0,0,1,0,0,-0.9659258262890684,0.2588190451025203,1,1,0
2025-01-10,19,출발시간,ST-2778,ST-1482,0 days 00:25:00,2325,-4.9,38,0.0,ST-1482,end,2025,0.0,1.0,0,0,0,0,0,1,0,0,-0.9659258262890684,0.2588190451025203,1,1,0
2025-01-10,19,출발시간,ST-454,ST-1482,0 days 00:23:00,1898,-4.9,38,0.0,ST-1482,end,2025,0.0,1.0,0,0,0,0,0,1,0,0,-0.9659258262890684,0.2588190451025203,1,1,0
2025-01-10,20,출발시간,ST-1482,ST-2253,0 days 00:11:00,1538,-5.8,41,0.0,ST-1482,start,2025,0.0,1.0,0,0,0,0,0,1,0,0,-0.8660254037844386,0.5000000000000001,1,0,0
2025-01-10,20,출발시간,ST-1482,ST-479,0 days 00:11:00,1799,-5.8,41,0.0,ST-1482,start,2025,0.0,1.0,0,0,0,0,0,1,0,0,-0.8660254037844386,0.5000000000000001,1,0,0
2025-01-10,20,출발시간,ST-1482,ST-479,0 days 00:11:00,1799,-5.8,41,0.0,ST-1482,start,2025,0.0,1.0,0,0,0,0,0,1,0,0,-0.8660254037844386,0.5000000000000001,1,0,0
2025-01-10,21,출발시간,ST-1482,ST-2253,0 days 00:11:00,1538,-6.7,44,0.0,ST-1482,start,2025,0.0,1.0,0,0,0,0,0,1,0,0,-0.7071067811865477,0.7071067811865474,1,0,0
2025-01-10,21,출발시간,ST-1482,ST-467,0 days 00:05:00,573,-6.7,44,0.0,ST-1482,start,2025,0.0,1.0,0,0,0,0,0,1,0,0,-0.7071067811865477,0.7071067811865474,1,0,0
2025-01-10,21,출발시간,ST-1482,ST-467,0 days 00:05:00,573,-6.7,44,0.0,ST-1482,start,2025,0.0,1.0,0,0,0,0,0,1,0,0,-0.7071067811865477,0.7071067811865474,1,0,0
2025-01-11,4,출발시간,ST-941,ST-1482,0 days 00:19:00,4267,-9.1,65,0.0,ST-1482,end,2025,0.0,1.0,1,0,0,0,0,0,1,0,0.8660254037844386,0.5000000000000001,0,0,0
2025-01-11,4,출발시간,ST-941,ST-1482,0 days 00:19:00,4267,-9.1,65,0.0,ST-1482,end,2025,0.0,1.0,1,0,0,0,0,0,1,0,0.8660254037844386,0.5000000000000001,0,0,0
2025-01-11,7,출발시간,ST-481,ST-1482,0 days 00:09:00,1760,-9.6,65,0.0,ST-1482,end,2025,0.0,1.0,1,0,0,0,0,0,1,0,0.9659258262890683,-0.25881904510252063,0,1,0
2025-01-11,8,출발시간,ST-1482,ST-1828,0 days 00:33:00,2540,-9.8,65,0.0,ST-1482,start,2025,0.0,1.0,1,0,0,0,0,0,1,0,0.8660254037844387,-0.49999999999999983,0,1,0
2025-01-11,8,출발시간,ST-1482,ST-1828,0 days 00:33:00,2540,-9.8,65,0.0,ST-1482,start,2025,0.0,1.0,1,0,0,0,0,0,1,0,0.8660254037844387,-0.49999999999999983,0,1,0
2025-01-11,8,출발시간,ST-1482,ST-478,0 days 00:19:00,2277,-9.8,65,0.0,ST-1482,start,2025,0.0,1.0,1,0,0,0,0,0,1,0,0.8660254037844387,-0.49999999999999983,0,1,0
2025-01-11,8,출발시간,ST-1482,ST-478,0 days 00:19:00,2277,-9.8,65,0.0,ST-1482,start,2025,0.0,1.0,1,0,0,0,0,0,1,0,0.8660254037844387,-0.49999999999999983,0,1,0
2025-01-11,10,출발시간,ST-462,ST-1482,0 days 00:32:00,3909,-6.9,53,0.0,ST-1482,end,2025,0.0,1.0,1,0,0,0,0,0,1,0,0.49999999999999994,-0.8660254037844387,0,0,0
2025-01-11,10,출발시간,ST-462,ST-1482,0 days 00:32:00,3909,-6.9,53,0.0,ST-1482,end,2025,0.0,1.0,1,0,0,0,0,0,1,0,0.49999999999999994,-0.8660254037844387,0,0,0
2025-01-11,11,출발시간,ST-1482,ST-1032,0 days 00:15:00,874,-5.2,44,0.0,ST-1482,start,2025,0.0,1.0,1,0,0,0,0,0,1,0,0.258819045102521,-0.9659258262890682,0,0,0
2025-01-11,11,출발시간,ST-1482,ST-1032,0 days 00:15:00,874,-5.2,44,0.0,ST-1482,start,2025,0.0,1.0,1,0,0,0,0,0,1,0,0.258819045102521,-0.9659258262890682,0,0,0
2025-01-11,11,출발시간,ST-2194,ST-1482,0 days 00:11:00,2246,-5.2,44,0.0,ST-1482,end,2025,0.0,1.0,1,0,0,0,0,0,1,0,0.258819045102521,-0.9659258262890682,0,0,0
2025-01-11,11,출발시간,ST-2194,ST-1482,0 days 00:11:00,2246,-5.2,44,0.0,ST-1482,end,2025,0.0,1.0,1,0,0,0,0,0,1,0,0.258819045102521,-0.9659258262890682,0,0,0
2025-01-11,12,출발시간,ST-1482,ST-454,0 days 00:38:00,3444,-4.0,40,0.0,ST-1482,start,2025,0.0,1.0,1,0,0,0,0,0,1,0,1.2246467991473532e-16,-1.0,1,0,0
2025-01-11,17,출발시간,ST-1032,ST-1482,0 days 00:09:00,937,-3.0,38,0.0,ST-1482,end,2025,0.0,1.0,1,0,0,0,0,0,1,0,-0.9659258262890683,-0.25881904510252063,1,1,0
2025-01-11,17,출발시간,ST-1032,ST-1482,0 days 00:09:00,937,-3.0,38,0.0,ST-1482,end,2025,0.0,1.0,1,0,0,0,0,0,1,0,-0.9659258262890683,-0.25881904510252063,1,1,0
2025-01-11,17,출발시간,ST-1493,ST-1482,0 days 00:15:00,1660,-3.0,38,0.0,ST-1482,end,2025,0.0,1.0,1,0,0,0,0,0,1,0,-0.9659258262890683,-0.25881904510252063,1,1,0
2025-01-11,17,출발시간,ST-1493,ST-1482,0 days 00:15:00,1660,-3.0,38,0.0,ST-1482,end,2025,0.0,1.0,1,0,0,0,0,0,1,0,-0.9659258262890683,-0.25881904510252063,1,1,0
2025-01-11,18,출발시간,ST-1482,ST-459,0 days 00:16:00,1020,-4.5,45,0.0,ST-1482,start,2025,0.0,1.0,1,0,0,0,0,0,1,0,-1.0,-1.8369701987210297e-16,1,1,0
2025-01-11,18,출발시간,ST-1482,ST-459,0 days 00:16:00,1020,-4.5,45,0.0,ST-1482,start,2025,0.0,1.0,1,0,0,0,0,0,1,0,-1.0,-1.8369701987210297e-16,1,1,0
2025-01-11,18,출발시간,ST-1491,ST-1482,0 days 00:19:00,2940,-4.5,45,0.0,ST-1482,end,2025,0.0,1.0,1,0,0,0,0,0,1,0,-1.0,-1.8369701987210297e-16,1,1,0
2025-01-11,18,출발시간,ST-1491,ST-1482,0 days 00:19:00,2940,-4.5,45,0.0,ST-1482,end,2025,0.0,1.0,1,0,0,0,0,0,1,0,-1.0,-1.8369701987210297e-16,1,1,0
2025-01-11,18,출발시간,ST-2777,ST-1482,0 days 00:14:00,1738,-4.5,45,0.0,ST-1482,end,2025,0.0,1.0,1,0,0,0,0,0,1,0,-1.0,-1.8369701987210297e-16,1,1,0
2025-01-11,18,출발시간,ST-2777,ST-1482,0 days 00:14:00,1738,-4.5,45,0.0,ST-1482,end,2025,0.0,1.0,1,0,0,0,0,0,1,0,-1.0,-1.8369701987210297e-16,1,1,0
2025-01-11,19,출발시간,ST-1482,ST-1032,0 days 00:09:00,960,-4.7,47,0.0,ST-1482,start,2025,0.0,1.0,1,0,0,0,0,0,1,0,-0.9659258262890684,0.2588190451025203,1,1,0
2025-01-11,19,출발시간,ST-1482,ST-1032,0 days 00:09:00,960,-4.7,47,0.0,ST-1482,start,2025,0.0,1.0,1,0,0,0,0,0,1,0,-0.9659258262890684,0.2588190451025203,1,1,0
2025-01-11,19,출발시간,ST-1482,ST-2777,0 days 00:11:00,1946,-4.7,47,0.0,ST-1482,start,2025,0.0,1.0,1,0,0,0,0,0,1,0,-0.9659258262890684,0.2588190451025203,1,1,0
2025-01-11,19,출발시간,ST-1482,ST-2777,0 days 00:11:00,1946,-4.7,47,0.0,ST-1482,start,2025,0.0,1.0,1,0,0,0,0,0,1,0,-0.9659258262890684,0.2588190451025203,1,1,0
2025-01-11,19,출발시간,ST-1482,ST-481,0 days 00:12:00,1623,-4.7,47,0.0,ST-1482,start,2025,0.0,1.0,1,0,0,0,0,0,1,0,-0.9659258262890684,0.2588190451025203,1,1,0
2025-01-11,20,출발시간,ST-1485,ST-1482,0 days 00:05:00,758,-4.9,52,0.0,ST-1482,end,2025,0.0,1.0,1,0,0,0,0,0,1,0,-0.8660254037844386,0.5000000000000001,1,0,0
2025-01-11,20,출발시간,ST-1485,ST-1482,0 days 00:05:00,758,-4.9,52,0.0,ST-1482,end,2025,0.0,1.0,1,0,0,0,0,0,1,0,-0.8660254037844386,0.5000000000000001,1,0,0
2025-01-11,22,출발시간,ST-461,ST-1482,0 days 00:15:00,1450,-4.5,59,0.0,ST-1482,end,2025,0.0,1.0,1,0,0,0,0,0,1,0,-0.5000000000000004,0.8660254037844384,1,0,0
2025-01-11,22,출발시간,ST-461,ST-1482,0 days 00:16:00,1539,-4.5,59,0.0,ST-1482,end,2025,0.0,1.0,1,0,0,0,0,0,1,0,-0.5000000000000004,0.8660254037844384,1,0,0
2025-01-11,22,출발시간,ST-461,ST-1482,0 days 00:31:00,2989,-4.5,59,0.0,ST-1482,end,2025,0.0,1.0,1,0,0,0,0,0,1,0,-0.5000000000000004,0.8660254037844384,1,0,0
2025-01-11,23,출발시간,ST-1482,ST-464,0 days 00:05:00,940,-4.6,62,0.0,ST-1482,start,2025,0.0,1.0,1,0,0,0,0,0,1,0,-0.25881904510252157,0.9659258262890681,1,0,0
2025-01-11,23,출발시간,ST-1482,ST-464,0 days 00:05:00,940,-4.6,62,0.0,ST-1482,start,2025,0.0,1.0,1,0,0,0,0,0,1,0,-0.25881904510252157,0.9659258262890681,1,0,0
