기준_날짜,시간대,온도,습도,강수량,timestamp,station_id,temp_lag_1hr,위도,경도,station_dong,year,month_sin,month_cos,is_restingday,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,hour_sin,hour_cos,is_noon,is_rushhour,month,residential_index,business_index,tourism_index,transit_index,commute_in_index,commute_out_index,snow_flag,usage,delta_usage
2024-01-01,0,-2.7,92,0.0,2024-01-01 00:00:00,ST-1331,-2.1,37.594414,126.918015,,2024,0.0,1.0,1,1,0,0,0,0,0,0,0.0,1.0,0,0,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,0,0
2024-01-01,2,-1.2,88,0.0,2024-01-01 02:00:00,ST-1331,-1.2,37.594414,126.918015,,2024,0.0,1.0,1,1,0,0,0,0,0,0,0.4999999999999999,0.8660254037844387,0,0,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,2,2
2024-01-01,4,-1.0,87,0.0,2024-01-01 04:00:00,ST-1331,-1.1,37.594414,126.918015,,2024,0.0,1.0,1,1,0,0,0,0,0,0,0.8660254037844386,0.5000000000000001,0,0,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,4,2
2024-01-01,5,-1.0,87,0.0,2024-01-01 05:00:00,ST-1331,-1.0,37.594414,126.918015,,2024,0.0,1.0,1,1,0,0,0,0,0,0,0.9659258262890684,0.2588190451025207,0,0,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,2,-2
2024-01-01,6,-0.9,88,0.0,2024-01-01 06:00:00,ST-1331,-1.0,37.594414,126.918015,,2024,0.0,1.0,1,1,0,0,0,0,0,0,1.0,6.123233995736766e-17,0,0,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,2,0
2024-01-01,7,-1.4,90,0.0,2024-01-01 07:00:00,ST-1331,-0.9,37.594414,126.918015,,2024,0.0,1.0,1,1,0,0,0,0,0,0,0.9659258262890684,-0.2588190451025206,0,1,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,0,-2
2024-01-01,8,-1.8,92,0.0,2024-01-01 08:00:00,ST-1331,-1.4,37.594414,126.918015,,2024,0.0,1.0,1,1,0,0,0,0,0,0,0.8660254037844387,-0.4999999999999998,0,1,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,2,2
2024-01-01,9,-0.1,88,0.0,2024-01-01 09:00:00,ST-1331,-1.8,37.594414,126.918015,,2024,0.0,1.0,1,1,0,0,0,0,0,0,0.7071067811865476,-0.7071067811865475,0,1,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,2,0
2024-01-01,10,2.6,88,0.0,2024-01-01 10:00:00,ST-1331,-0.1,37.594414,126.918015,,2024,0.0,1.0,1,1,0,0,0,0,0,0,0.4999999999999999,-0.8660254037844387,0,0,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,2,0
2024-01-01,11,4.3,79,0.0,2024-01-01 11:00:00,ST-1331,2.6,37.594414,126.918015,,2024,0.0,1.0,1,1,0,0,0,0,0,0,0.258819045102521,-0.9659258262890682,0,0,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,3,1
2024-01-01,12,5.4,73,0.0,2024-01-01 12:00:00,ST-1331,4.3,37.594414,126.918015,,2024,0.0,1.0,1,1,0,0,0,0,0,0,1.2246467991473532e-16,-1.0,1,0,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,2,-1
2024-01-01,13,6.1,68,0.1,2024-01-01 13:00:00,ST-1331,5.4,37.594414,126.918015,,2024,0.0,1.0,1,1,0,0,0,0,0,0,-0.2588190451025208,-0.9659258262890684,1,0,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,7,5
2024-01-01,14,6.1,65,0.0,2024-01-01 14:00:00,ST-1331,6.1,37.594414,126.918015,,2024,0.0,1.0,1,1,0,0,0,0,0,0,-0.4999999999999998,-0.8660254037844388,1,0,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,7,0
2024-01-01,15,6.6,59,0.0,2024-01-01 15:00:00,ST-1331,6.1,37.594414,126.918015,,2024,0.0,1.0,1,1,0,0,0,0,0,0,-0.7071067811865471,-0.7071067811865479,1,0,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,6,-1
2024-01-01,16,6.1,65,0.0,2024-01-01 16:00:00,ST-1331,6.6,37.594414,126.918015,,2024,0.0,1.0,1,1,0,0,0,0,0,0,-0.8660254037844384,-0.5000000000000004,1,0,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,1,-5
2024-01-01,17,4.3,78,0.0,2024-01-01 17:00:00,ST-1331,6.1,37.594414,126.918015,,2024,0.0,1.0,1,1,0,0,0,0,0,0,-0.9659258262890684,-0.2588190451025206,1,1,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,3,2
2024-01-01,18,0.9,89,0.0,2024-01-01 18:00:00,ST-1331,4.3,37.594414,126.918015,,2024,0.0,1.0,1,1,0,0,0,0,0,0,-1.0,-1.8369701987210294e-16,1,1,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,12,9
2024-01-01,19,-0.4,93,0.0,2024-01-01 19:00:00,ST-1331,0.9,37.594414,126.918015,,2024,0.0,1.0,1,1,0,0,0,0,0,0,-0.9659258262890684,0.2588190451025203,1,1,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,4,-8
2024-01-01,20,0.6,94,0.0,2024-01-01 20:00:00,ST-1331,-0.4,37.594414,126.918015,,2024,0.0,1.0,1,1,0,0,0,0,0,0,-0.8660254037844386,0.5000000000000001,1,0,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,2,-2
2024-01-01,21,0.3,97,0.0,2024-01-01 21:00:00,ST-1331,0.6,37.594414,126.918015,,2024,0.0,1.0,1,1,0,0,0,0,0,0,-0.7071067811865477,0.7071067811865474,1,0,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,1,-1
2024-01-01,23,1.5,95,0.0,2024-01-01 23:00:00,ST-1331,1.2,37.594414,126.918015,,2024,0.0,1.0,1,1,0,0,0,0,0,0,-0.2588190451025215,0.965925826289068,1,0,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,0,-1
2024-01-02,0,1.5,94,0.0,2024-01-02 00:00:00,ST-1331,1.5,37.594414,126.918015,,2024,0.0,1.0,0,0,1,0,0,0,0,0,0.0,1.0,0,0,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,2,2
2024-01-02,1,1.2,94,0.0,2024-01-02 01:00:00,ST-1331,1.5,37.594414,126.918015,,2024,0.0,1.0,0,0,1,0,0,0,0,0,0.2588190451025207,0.9659258262890684,0,0,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,0,-2
2024-01-02,4,0.3,94,0.0,2024-01-02 04:00:00,ST-1331,0.65,37.594414,126.918015,,2024,0.0,1.0,0,0,1,0,0,0,0,0,0.8660254037844386,0.5000000000000001,0,0,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,2,2
2024-01-02,6,0.5,93,0.0,2024-01-02 06:00:00,ST-1331,0.6,37.594414,126.918015,,2024,0.0,1.0,0,0,1,0,0,0,0,0,1.0,6.123233995736766e-17,0,0,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,2,0
2024-01-02,7,0.3,94,0.0,2024-01-02 07:00:00,ST-1331,0.5,37.594414,126.918015,,2024,0.0,1.0,0,0,1,0,0,0,0,0,0.9659258262890684,-0.2588190451025206,0,1,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,18,16
2024-01-02,8,0.3,94,0.0,2024-01-02 08:00:00,ST-1331,0.3,37.594414,126.918015,,2024,0.0,1.0,0,0,1,0,0,0,0,0,0.8660254037844387,-0.4999999999999998,0,1,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,10,-8
2024-01-02,9,0.9,90,0.0,2024-01-02 09:00:00,ST-1331,0.3,37.594414,126.918015,,2024,0.0,1.0,0,0,1,0,0,0,0,0,0.7071067811865476,-0.7071067811865475,0,1,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,10,0
2024-01-02,10,1.5,75,0.0,2024-01-02 10:00:00,ST-1331,0.9,37.594414,126.918015,,2024,0.0,1.0,0,0,1,0,0,0,0,0,0.4999999999999999,-0.8660254037844387,0,0,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,4,-6
2024-01-02,12,3.2,67,0.0,2024-01-02 12:00:00,ST-1331,2.2,37.594414,126.918015,,2024,0.0,1.0,0,0,1,0,0,0,0,0,1.2246467991473532e-16,-1.0,1,0,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,2,-2
2024-01-02,13,3.8,62,0.0,2024-01-02 13:00:00,ST-1331,3.2000000000000006,37.594414,126.918015,,2024,0.0,1.0,0,0,1,0,0,0,0,0,-0.2588190451025208,-0.9659258262890684,1,0,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,2,0
2024-01-02,14,4.1,57,0.0,2024-01-02 14:00:00,ST-1331,3.8,37.594414,126.918015,,2024,0.0,1.0,0,0,1,0,0,0,0,0,-0.4999999999999998,-0.8660254037844388,1,0,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,2,0
2024-01-02,15,4.1,57,0.0,2024-01-02 15:00:00,ST-1331,4.1,37.594414,126.918015,,2024,0.0,1.0,0,0,1,0,0,0,0,0,-0.7071067811865471,-0.7071067811865479,1,0,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,2,0
2024-01-02,16,3.7,59,0.0,2024-01-02 16:00:00,ST-1331,4.1,37.594414,126.918015,,2024,0.0,1.0,0,0,1,0,0,0,0,0,-0.8660254037844384,-0.5000000000000004,1,0,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,9,7
2024-01-02,17,3.0,65,0.0,2024-01-02 17:00:00,ST-1331,3.7,37.594414,126.918015,,2024,0.0,1.0,0,0,1,0,0,0,0,0,-0.9659258262890684,-0.2588190451025206,1,1,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,15,6
2024-01-02,18,1.4,76,0.0,2024-01-02 18:00:00,ST-1331,3.0,37.594414,126.918015,,2024,0.0,1.0,0,0,1,0,0,0,0,0,-1.0,-1.8369701987210294e-16,1,1,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,11,-4
2024-01-02,19,0.9,79,0.0,2024-01-02 19:00:00,ST-1331,1.4,37.594414,126.918015,,2024,0.0,1.0,0,0,1,0,0,0,0,0,-0.9659258262890684,0.2588190451025203,1,1,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,2,-9
2024-01-02,20,-0.1,86,0.0,2024-01-02 20:00:00,ST-1331,0.9000000000000001,37.594414,126.918015,,2024,0.0,1.0,0,0,1,0,0,0,0,0,-0.8660254037844386,0.5000000000000001,1,0,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,7,5
2024-01-02,21,0.7,80,0.0,2024-01-02 21:00:00,ST-1331,-0.1,37.594414,126.918015,,2024,0.0,1.0,0,0,1,0,0,0,0,0,-0.7071067811865477,0.7071067811865474,1,0,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,7,0
2024-01-02,22,-0.4,89,0.0,2024-01-02 22:00:00,ST-1331,0.7,37.594414,126.918015,,2024,0.0,1.0,0,0,1,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,1,0,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,2,-5
2024-01-03,0,-0.1,88,0.0,2024-01-03 00:00:00,ST-1331,-0.4,37.594414,126.918015,,2024,0.0,1.0,0,0,0,1,0,0,0,0,0.0,1.0,0,0,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,3,1
2024-01-03,1,-0.1,87,0.0,2024-01-03 01:00:00,ST-1331,-0.1,37.594414,126.918015,,2024,0.0,1.0,0,0,0,1,0,0,0,0,0.2588190451025207,0.9659258262890684,0,0,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,0,-3
2024-01-03,2,-0.6,90,0.0,2024-01-03 02:00:00,ST-1331,-0.1,37.594414,126.918015,,2024,0.0,1.0,0,0,0,1,0,0,0,0,0.4999999999999999,0.8660254037844387,0,0,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,2,2
2024-01-03,4,-0.3,90,0.0,2024-01-03 04:00:00,ST-1331,-0.1,37.594414,126.918015,,2024,0.0,1.0,0,0,0,1,0,0,0,0,0.8660254037844386,0.5000000000000001,0,0,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,4,2
2024-01-03,6,-0.8,92,0.0,2024-01-03 06:00:00,ST-1331,-0.6,37.594414,126.918015,,2024,0.0,1.0,0,0,0,1,0,0,0,0,1.0,6.123233995736766e-17,0,0,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,4,0
2024-01-03,7,-1.4,94,0.0,2024-01-03 07:00:00,ST-1331,-0.8,37.594414,126.918015,,2024,0.0,1.0,0,0,0,1,0,0,0,0,0.9659258262890684,-0.2588190451025206,0,1,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,8,4
2024-01-03,8,-0.9,93,0.0,2024-01-03 08:00:00,ST-1331,-1.4,37.594414,126.918015,,2024,0.0,1.0,0,0,0,1,0,0,0,0,0.8660254037844387,-0.4999999999999998,0,1,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,12,4
2024-01-03,9,-0.2,90,0.0,2024-01-03 09:00:00,ST-1331,-0.9000000000000001,37.594414,126.918015,,2024,0.0,1.0,0,0,0,1,0,0,0,0,0.7071067811865476,-0.7071067811865475,0,1,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,7,-5
2024-01-03,10,0.8,83,0.0,2024-01-03 10:00:00,ST-1331,-0.2,37.594414,126.918015,,2024,0.0,1.0,0,0,0,1,0,0,0,0,0.4999999999999999,-0.8660254037844387,0,0,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,2,-5
2024-01-03,11,2.2,78,0.0,2024-01-03 11:00:00,ST-1331,0.8,37.594414,126.918015,,2024,0.0,1.0,0,0,0,1,0,0,0,0,0.258819045102521,-0.9659258262890682,0,0,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,2,0
2024-01-03,12,3.1,75,0.0,2024-01-03 12:00:00,ST-1331,2.2,37.594414,126.918015,,2024,0.0,1.0,0,0,0,1,0,0,0,0,1.2246467991473532e-16,-1.0,1,0,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,4,2
2024-01-03,14,2.3,80,0.0,2024-01-03 14:00:00,ST-1331,2.8,37.594414,126.918015,,2024,0.0,1.0,0,0,0,1,0,0,0,0,-0.4999999999999998,-0.8660254037844388,1,0,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,2,-2
2024-01-03,15,3.0,76,0.0,2024-01-03 15:00:00,ST-1331,2.3,37.594414,126.918015,,2024,0.0,1.0,0,0,0,1,0,0,0,0,-0.7071067811865471,-0.7071067811865479,1,0,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,3,1
2024-01-03,16,2.8,75,0.0,2024-01-03 16:00:00,ST-1331,3.0,37.594414,126.918015,,2024,0.0,1.0,0,0,0,1,0,0,0,0,-0.8660254037844384,-0.5000000000000004,1,0,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,10,7
2024-01-03,17,1.4,80,0.0,2024-01-03 17:00:00,ST-1331,2.8,37.594414,126.918015,,2024,0.0,1.0,0,0,0,1,0,0,0,0,-0.9659258262890684,-0.2588190451025206,1,1,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,4,-6
2024-01-03,18,0.7,81,0.0,2024-01-03 18:00:00,ST-1331,1.4,37.594414,126.918015,,2024,0.0,1.0,0,0,0,1,0,0,0,0,-1.0,-1.8369701987210294e-16,1,1,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,4,0
2024-01-03,19,-1.0,85,0.0,2024-01-03 19:00:00,ST-1331,0.7,37.594414,126.918015,,2024,0.0,1.0,0,0,0,1,0,0,0,0,-0.9659258262890684,0.2588190451025203,1,1,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,4,0
2024-01-03,20,-1.9,85,0.0,2024-01-03 20:00:00,ST-1331,-1.0,37.594414,126.918015,,2024,0.0,1.0,0,0,0,1,0,0,0,0,-0.8660254037844386,0.5000000000000001,1,0,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,4,0
2024-01-03,21,-2.6,84,0.0,2024-01-03 21:00:00,ST-1331,-1.8999999999999997,37.594414,126.918015,,2024,0.0,1.0,0,0,0,1,0,0,0,0,-0.7071067811865477,0.7071067811865474,1,0,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,11,7
2024-01-03,22,-2.7,82,0.0,2024-01-03 22:00:00,ST-1331,-2.6,37.594414,126.918015,,2024,0.0,1.0,0,0,0,1,0,0,0,0,-0.5000000000000004,0.8660254037844384,1,0,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,2,-9
2024-01-03,23,-3.2,84,0.0,2024-01-03 23:00:00,ST-1331,-2.7,37.594414,126.918015,,2024,0.0,1.0,0,0,0,1,0,0,0,0,-0.2588190451025215,0.965925826289068,1,0,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,1,-1
2024-01-04,0,-3.7,85,0.0,2024-01-04 00:00:00,ST-1331,-3.2,37.594414,126.918015,,2024,0.0,1.0,0,0,0,0,1,0,0,0,0.0,1.0,0,0,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,8,7
2024-01-04,1,-4.0,85,0.0,2024-01-04 01:00:00,ST-1331,-3.7,37.594414,126.918015,,2024,0.0,1.0,0,0,0,0,1,0,0,0,0.2588190451025207,0.9659258262890684,0,0,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,3,-5
2024-01-04,5,-4.3,85,0.0,2024-01-04 05:00:00,ST-1331,-4.6,37.594414,126.918015,,2024,0.0,1.0,0,0,0,0,1,0,0,0,0.9659258262890684,0.2588190451025207,0,0,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,2,-1
2024-01-04,6,-4.9,89,0.0,2024-01-04 06:00:00,ST-1331,-4.3,37.594414,126.918015,,2024,0.0,1.0,0,0,0,0,1,0,0,0,1.0,6.123233995736766e-17,0,0,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,8,6
2024-01-04,7,-4.9,89,0.0,2024-01-04 07:00:00,ST-1331,-4.9,37.594414,126.918015,,2024,0.0,1.0,0,0,0,0,1,0,0,0,0.9659258262890684,-0.2588190451025206,0,1,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,3,-5
2024-01-04,8,-4.8,88,0.0,2024-01-04 08:00:00,ST-1331,-4.9,37.594414,126.918015,,2024,0.0,1.0,0,0,0,0,1,0,0,0,0.8660254037844387,-0.4999999999999998,0,1,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,9,6
2024-01-04,9,-2.7,77,0.0,2024-01-04 09:00:00,ST-1331,-4.8,37.594414,126.918015,,2024,0.0,1.0,0,0,0,0,1,0,0,0,0.7071067811865476,-0.7071067811865475,0,1,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,8,-1
2024-01-04,10,-0.4,76,0.0,2024-01-04 10:00:00,ST-1331,-2.7,37.594414,126.918015,,2024,0.0,1.0,0,0,0,0,1,0,0,0,0.4999999999999999,-0.8660254037844387,0,0,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,5,-3
2024-01-04,11,1.4,71,0.0,2024-01-04 11:00:00,ST-1331,-0.4000000000000001,37.594414,126.918015,,2024,0.0,1.0,0,0,0,0,1,0,0,0,0.258819045102521,-0.9659258262890682,0,0,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,6,1
2024-01-04,12,2.8,68,0.0,2024-01-04 12:00:00,ST-1331,1.4,37.594414,126.918015,,2024,0.0,1.0,0,0,0,0,1,0,0,0,1.2246467991473532e-16,-1.0,1,0,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,6,0
2024-01-04,13,4.2,62,0.0,2024-01-04 13:00:00,ST-1331,2.8,37.594414,126.918015,,2024,0.0,1.0,0,0,0,0,1,0,0,0,-0.2588190451025208,-0.9659258262890684,1,0,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,2,-4
2024-01-04,14,4.8,58,0.0,2024-01-04 14:00:00,ST-1331,4.2,37.594414,126.918015,,2024,0.0,1.0,0,0,0,0,1,0,0,0,-0.4999999999999998,-0.8660254037844388,1,0,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,2,0
2024-01-04,15,4.9,56,0.0,2024-01-04 15:00:00,ST-1331,4.8,37.594414,126.918015,,2024,0.0,1.0,0,0,0,0,1,0,0,0,-0.7071067811865471,-0.7071067811865479,1,0,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,6,4
2024-01-04,16,4.8,59,0.0,2024-01-04 16:00:00,ST-1331,4.9,37.594414,126.918015,,2024,0.0,1.0,0,0,0,0,1,0,0,0,-0.8660254037844384,-0.5000000000000004,1,0,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,8,2
2024-01-04,17,4.2,63,0.0,2024-01-04 17:00:00,ST-1331,4.8,37.594414,126.918015,,2024,0.0,1.0,0,0,0,0,1,0,0,0,-0.9659258262890684,-0.2588190451025206,1,1,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,8,0
2024-01-04,18,2.4,73,0.0,2024-01-04 18:00:00,ST-1331,4.2,37.594414,126.918015,,2024,0.0,1.0,0,0,0,0,1,0,0,0,-1.0,-1.8369701987210294e-16,1,1,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,6,-2
2024-01-04,19,2.6,73,0.0,2024-01-04 19:00:00,ST-1331,2.4,37.594414,126.918015,,2024,0.0,1.0,0,0,0,0,1,0,0,0,-0.9659258262890684,0.2588190451025203,1,1,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,2,-4
2024-01-04,20,1.0,82,0.0,2024-01-04 20:00:00,ST-1331,2.6,37.594414,126.918015,,2024,0.0,1.0,0,0,0,0,1,0,0,0,-0.8660254037844386,0.5000000000000001,1,0,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,6,4
2024-01-04,21,0.6,84,0.0,2024-01-04 21:00:00,ST-1331,1.0,37.594414,126.918015,,2024,0.0,1.0,0,0,0,0,1,0,0,0,-0.7071067811865477,0.7071067811865474,1,0,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,2,-4
2024-01-04,22,1.2,79,0.0,2024-01-04 22:00:00,ST-1331,0.6,37.594414,126.918015,,2024,0.0,1.0,0,0,0,0,1,0,0,0,-0.5000000000000004,0.8660254037844384,1,0,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,2,0
2024-01-04,23,0.8,82,0.0,2024-01-04 23:00:00,ST-1331,1.2,37.594414,126.918015,,2024,0.0,1.0,0,0,0,0,1,0,0,0,-0.2588190451025215,0.965925826289068,1,0,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,2,0
2024-01-05,0,0.6,84,0.0,2024-01-05 00:00:00,ST-1331,0.8,37.594414,126.918015,,2024,0.0,1.0,0,0,0,0,0,1,0,0,0.0,1.0,0,0,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,2,0
2024-01-05,1,0.5,88,0.0,2024-01-05 01:00:00,ST-1331,0.6,37.594414,126.918015,,2024,0.0,1.0,0,0,0,0,0,1,0,0,0.2588190451025207,0.9659258262890684,0,0,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,3,1
2024-01-05,2,0.6,91,0.0,2024-01-05 02:00:00,ST-1331,0.5,37.594414,126.918015,,2024,0.0,1.0,0,0,0,0,0,1,0,0,0.4999999999999999,0.8660254037844387,0,0,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,4,1
2024-01-05,3,0.6,95,0.1,2024-01-05 03:00:00,ST-1331,0.6,37.594414,126.918015,,2024,0.0,1.0,0,0,0,0,0,1,0,0,0.7071067811865475,0.7071067811865476,0,0,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,0,-4
2024-01-05,4,0.8,96,0.2,2024-01-05 04:00:00,ST-1331,0.6,37.594414,126.918015,,2024,0.0,1.0,0,0,0,0,0,1,0,0,0.8660254037844386,0.5000000000000001,0,0,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,2,2
2024-01-05,6,3.2,95,0.3,2024-01-05 06:00:00,ST-1331,2.3,37.594414,126.918015,,2024,0.0,1.0,0,0,0,0,0,1,0,0,1.0,6.123233995736766e-17,0,0,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,4,2
2024-01-05,7,3.0,95,0.0,2024-01-05 07:00:00,ST-1331,3.2,37.594414,126.918015,,2024,0.0,1.0,0,0,0,0,0,1,0,0,0.9659258262890684,-0.2588190451025206,0,1,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,9,5
2024-01-05,8,2.7,95,0.0,2024-01-05 08:00:00,ST-1331,3.0,37.594414,126.918015,,2024,0.0,1.0,0,0,0,0,0,1,0,0,0.8660254037844387,-0.4999999999999998,0,1,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,7,-2
2024-01-05,9,3.0,97,0.0,2024-01-05 09:00:00,ST-1331,2.7,37.594414,126.918015,,2024,0.0,1.0,0,0,0,0,0,1,0,0,0.7071067811865476,-0.7071067811865475,0,1,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,13,6
2024-01-05,10,4.4,92,0.0,2024-01-05 10:00:00,ST-1331,3.0,37.594414,126.918015,,2024,0.0,1.0,0,0,0,0,0,1,0,0,0.4999999999999999,-0.8660254037844387,0,0,1,0.0159537476125442,0.0177994587593797,0.017757127090756,0.0,0.0,0.0,0,2,-11
