보충시작시각,보충타입,필요_보충_대수,순부족_대수,총출발건수,총도착건수,레코드수,year,month,day,weekday,is_weekend,hour_block,month_sin,month_cos,weekday_sin,weekday_cos,prev_need_bikes,prev_net_shortage,prev_departures,prev_arrivals,rolling_need_3,rolling_dep_3,rolling_arr_3
2024-06-24 16:00:00,오후4시보충,2.0,0.0,3.0,3.0,6.0,2024,6,24,0,0,16,1.2246467991473532e-16,-1.0,0.0,1.0,2.0,0.0,2.0,2.0,1.3333333333333333,1.6666666666666667,1.6666666666666667
2024-06-25 04:00:00,새벽4시보충,1.0,1.0,3.0,2.0,5.0,2024,6,25,1,0,4,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,2.0,0.0,3.0,3.0,1.6666666666666667,2.3333333333333335,2.3333333333333335
2024-06-25 16:00:00,오후4시보충,0.0,-1.0,2.0,3.0,5.0,2024,6,25,1,0,16,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,1.0,1.0,3.0,2.0,1.6666666666666667,2.6666666666666665,2.3333333333333335
2024-06-26 04:00:00,새벽4시보충,1.0,1.0,1.0,0.0,1.0,2024,6,26,2,0,4,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0.0,-1.0,2.0,3.0,1.0,2.6666666666666665,2.6666666666666665
2024-06-26 16:00:00,오후4시보충,1.0,-1.0,5.0,6.0,11.0,2024,6,26,2,0,16,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,1.0,1.0,1.0,0.0,0.6666666666666666,2.0,1.6666666666666667
2024-06-27 04:00:00,새벽4시보충,2.0,1.0,2.0,1.0,3.0,2024,6,27,3,0,4,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,1.0,-1.0,5.0,6.0,0.6666666666666666,2.6666666666666665,3.0
2024-06-27 16:00:00,오후4시보충,0.0,-1.0,3.0,4.0,7.0,2024,6,27,3,0,16,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,2.0,1.0,2.0,1.0,1.3333333333333333,2.6666666666666665,2.3333333333333335
2024-06-28 04:00:00,새벽4시보충,1.0,1.0,2.0,1.0,3.0,2024,6,28,4,0,4,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.0,-1.0,3.0,4.0,1.0,3.3333333333333335,3.6666666666666665
2024-06-28 16:00:00,오후4시보충,0.0,-1.0,6.0,7.0,13.0,2024,6,28,4,0,16,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,1.0,1.0,2.0,1.0,1.0,2.3333333333333335,2.0
2024-06-29 04:00:00,새벽4시보충,3.0,3.0,3.0,0.0,3.0,2024,6,29,5,1,4,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.0,-1.0,6.0,7.0,0.3333333333333333,3.6666666666666665,4.0
2024-06-29 16:00:00,오후4시보충,0.0,-3.0,1.0,4.0,5.0,2024,6,29,5,1,16,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,3.0,3.0,3.0,0.0,1.3333333333333333,3.6666666666666665,2.6666666666666665
2024-06-30 16:00:00,오후4시보충,2.0,0.0,5.0,5.0,10.0,2024,6,30,6,1,16,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.0,-3.0,1.0,4.0,1.0,3.3333333333333335,3.6666666666666665
2024-07-03 16:00:00,오후4시보충,1.0,0.0,1.0,1.0,2.0,2024,7,3,2,0,16,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,2.0,0.0,5.0,5.0,1.6666666666666667,3.0,3.0
2024-07-04 04:00:00,새벽4시보충,1.0,0.0,2.0,2.0,4.0,2024,7,4,3,0,4,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,1.0,0.0,1.0,1.0,1.0,2.3333333333333335,3.3333333333333335
2024-07-04 16:00:00,오후4시보충,1.0,0.0,2.0,2.0,4.0,2024,7,4,3,0,16,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,1.0,0.0,2.0,2.0,1.3333333333333333,2.6666666666666665,2.6666666666666665
2024-07-05 04:00:00,새벽4시보충,1.0,1.0,3.0,2.0,5.0,2024,7,5,4,0,4,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,1.0,0.0,2.0,2.0,1.0,1.6666666666666667,1.6666666666666667
2024-07-05 16:00:00,오후4시보충,1.0,-1.0,4.0,5.0,7.0,2024,7,5,4,0,16,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,1.0,1.0,3.0,2.0,1.0,2.3333333333333335,2.0
2024-07-06 16:00:00,오후4시보충,1.0,0.0,3.0,3.0,6.0,2024,7,6,5,1,16,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,1.0,-1.0,4.0,5.0,1.0,3.0,3.0
2024-07-07 04:00:00,새벽4시보충,2.0,0.0,3.0,3.0,6.0,2024,7,7,6,1,4,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,1.0,0.0,3.0,3.0,1.0,3.3333333333333335,3.3333333333333335
2024-07-07 16:00:00,오후4시보충,1.0,0.0,2.0,2.0,4.0,2024,7,7,6,1,16,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,2.0,0.0,3.0,3.0,1.3333333333333333,3.3333333333333335,3.6666666666666665
2024-07-11 04:00:00,새벽4시보충,1.0,0.0,1.0,1.0,2.0,2024,7,11,3,0,4,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,1.0,0.0,2.0,2.0,1.3333333333333333,2.6666666666666665,2.6666666666666665
2024-07-11 16:00:00,오후4시보충,2.0,0.0,5.0,5.0,8.0,2024,7,11,3,0,16,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,1.0,0.0,1.0,1.0,1.3333333333333333,2.0,2.0
2024-07-12 04:00:00,새벽4시보충,2.0,0.0,2.0,2.0,4.0,2024,7,12,4,0,4,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,2.0,0.0,5.0,5.0,1.3333333333333333,2.6666666666666665,2.6666666666666665
2024-07-12 16:00:00,오후4시보충,1.0,0.0,2.0,2.0,4.0,2024,7,12,4,0,16,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,2.0,0.0,2.0,2.0,1.6666666666666667,2.6666666666666665,2.6666666666666665
2024-07-13 04:00:00,새벽4시보충,1.0,0.0,3.0,3.0,6.0,2024,7,13,5,1,4,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,1.0,0.0,2.0,2.0,1.6666666666666667,3.0,3.0
2024-07-13 16:00:00,오후4시보충,3.0,0.0,5.0,5.0,9.0,2024,7,13,5,1,16,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,1.0,0.0,3.0,3.0,1.3333333333333333,2.3333333333333335,2.3333333333333335
2024-07-14 04:00:00,새벽4시보충,1.0,0.0,2.0,2.0,4.0,2024,7,14,6,1,4,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,3.0,0.0,5.0,5.0,1.6666666666666667,3.3333333333333335,3.3333333333333335
2024-07-14 16:00:00,오후4시보충,3.0,0.0,9.0,9.0,12.0,2024,7,14,6,1,16,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,1.0,0.0,2.0,2.0,1.6666666666666667,3.3333333333333335,3.3333333333333335
2024-07-15 04:00:00,새벽4시보충,1.0,1.0,2.0,1.0,3.0,2024,7,15,0,0,4,-0.4999999999999997,-0.8660254037844388,0.0,1.0,3.0,0.0,9.0,9.0,2.3333333333333335,5.333333333333333,5.333333333333333
2024-07-15 16:00:00,오후4시보충,0.0,-1.0,1.0,2.0,3.0,2024,7,15,0,0,16,-0.4999999999999997,-0.8660254037844388,0.0,1.0,1.0,1.0,2.0,1.0,1.6666666666666667,4.333333333333333,4.0
2024-07-16 04:00:00,새벽4시보충,1.0,0.0,1.0,1.0,2.0,2024,7,16,1,0,4,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0.0,-1.0,1.0,2.0,1.3333333333333333,4.0,4.0
2024-07-16 16:00:00,오후4시보충,1.0,0.0,1.0,1.0,2.0,2024,7,16,1,0,16,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,1.0,0.0,1.0,1.0,0.6666666666666666,1.3333333333333333,1.3333333333333333
2024-07-18 16:00:00,오후4시보충,1.0,0.0,1.0,1.0,2.0,2024,7,18,3,0,16,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,1.0,0.0,1.0,1.0,0.6666666666666666,1.0,1.3333333333333333
2024-07-19 04:00:00,새벽4시보충,3.0,0.0,6.0,6.0,12.0,2024,7,19,4,0,4,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,1.0,0.0,1.0,1.0,1.0,1.0,1.0
2024-07-19 16:00:00,오후4시보충,0.0,0.0,1.0,1.0,2.0,2024,7,19,4,0,16,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,3.0,0.0,6.0,6.0,1.6666666666666667,2.6666666666666665,2.6666666666666665
2024-07-20 16:00:00,오후4시보충,2.0,1.0,2.0,1.0,3.0,2024,7,20,5,1,16,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,0.0,1.0,1.0,1.3333333333333333,2.6666666666666665,2.6666666666666665
2024-07-21 04:00:00,새벽4시보충,1.0,0.0,2.0,2.0,4.0,2024,7,21,6,1,4,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,2.0,1.0,2.0,1.0,1.6666666666666667,3.0,2.6666666666666665
2024-07-21 16:00:00,오후4시보충,1.0,1.0,1.0,0.0,1.0,2024,7,21,6,1,16,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,1.0,0.0,2.0,2.0,1.0,1.6666666666666667,1.3333333333333333
2024-07-22 04:00:00,새벽4시보충,0.0,-1.0,0.0,1.0,1.0,2024,7,22,0,0,4,-0.4999999999999997,-0.8660254037844388,0.0,1.0,1.0,1.0,1.0,0.0,1.3333333333333333,1.6666666666666667,1.0
2024-07-22 16:00:00,오후4시보충,1.0,-3.0,1.0,4.0,5.0,2024,7,22,0,0,16,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0.0,-1.0,0.0,1.0,0.6666666666666666,1.0,1.0
2024-07-23 04:00:00,새벽4시보충,0.0,-1.0,0.0,1.0,1.0,2024,7,23,1,0,4,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,1.0,-3.0,1.0,4.0,0.6666666666666666,0.6666666666666666,1.6666666666666667
2024-07-23 16:00:00,오후4시보충,0.0,-2.0,1.0,3.0,3.0,2024,7,23,1,0,16,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0.0,-1.0,0.0,1.0,0.3333333333333333,0.3333333333333333,2.0
2024-07-24 04:00:00,새벽4시보충,1.0,1.0,3.0,2.0,5.0,2024,7,24,2,0,4,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.0,-2.0,1.0,3.0,0.3333333333333333,0.6666666666666666,2.6666666666666665
2024-07-24 16:00:00,오후4시보충,2.0,-1.0,4.0,5.0,8.0,2024,7,24,2,0,16,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,1.0,1.0,3.0,2.0,0.3333333333333333,1.3333333333333333,2.0
2024-07-25 04:00:00,새벽4시보충,1.0,0.0,1.0,1.0,2.0,2024,7,25,3,0,4,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,2.0,-1.0,4.0,5.0,1.0,2.6666666666666665,3.3333333333333335
2024-07-25 16:00:00,오후4시보충,1.0,0.0,2.0,2.0,4.0,2024,7,25,3,0,16,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,1.0,0.0,1.0,1.0,1.3333333333333333,2.6666666666666665,2.6666666666666665
2024-07-26 16:00:00,오후4시보충,1.0,0.0,2.0,2.0,4.0,2024,7,26,4,0,16,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,1.0,0.0,2.0,2.0,1.3333333333333333,2.3333333333333335,2.6666666666666665
2024-07-27 04:00:00,새벽4시보충,1.0,1.0,2.0,1.0,3.0,2024,7,27,5,1,4,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,1.0,0.0,2.0,2.0,1.0,1.6666666666666667,1.6666666666666667
2024-07-27 16:00:00,오후4시보충,0.0,-1.0,1.0,2.0,3.0,2024,7,27,5,1,16,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,1.0,1.0,2.0,1.0,1.0,2.0,1.6666666666666667
2024-07-28 04:00:00,새벽4시보충,4.0,0.0,5.0,5.0,6.0,2024,7,28,6,1,4,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.0,-1.0,1.0,2.0,0.6666666666666666,1.6666666666666667,1.6666666666666667
2024-07-28 16:00:00,오후4시보충,2.0,0.0,7.0,7.0,12.0,2024,7,28,6,1,16,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,4.0,0.0,5.0,5.0,1.6666666666666667,2.6666666666666665,2.6666666666666665
2024-07-29 16:00:00,오후4시보충,3.0,2.0,5.0,3.0,8.0,2024,7,29,0,0,16,-0.4999999999999997,-0.8660254037844388,0.0,1.0,2.0,0.0,7.0,7.0,2.0,4.333333333333333,4.666666666666667
2024-07-30 04:00:00,새벽4시보충,1.0,0.0,3.0,3.0,6.0,2024,7,30,1,0,4,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,3.0,2.0,5.0,3.0,3.0,5.666666666666667,5.0
2024-07-31 04:00:00,새벽4시보충,1.0,1.0,1.0,0.0,1.0,2024,7,31,2,0,4,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,1.0,0.0,3.0,3.0,2.0,5.0,4.333333333333333
2024-07-31 16:00:00,오후4시보충,0.0,-1.0,1.0,2.0,3.0,2024,7,31,2,0,16,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,1.0,1.0,1.0,0.0,1.6666666666666667,3.0,2.0
2024-08-01 04:00:00,새벽4시보충,1.0,0.0,2.0,2.0,4.0,2024,8,1,3,0,4,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0.0,-1.0,1.0,2.0,0.6666666666666666,1.6666666666666667,1.6666666666666667
2024-08-01 16:00:00,오후4시보충,0.0,-1.0,0.0,1.0,1.0,2024,8,1,3,0,16,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,1.0,0.0,2.0,2.0,0.6666666666666666,1.3333333333333333,1.3333333333333333
2024-08-02 04:00:00,새벽4시보충,2.0,0.0,5.0,5.0,10.0,2024,8,2,4,0,4,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.0,-1.0,0.0,1.0,0.3333333333333333,1.0,1.6666666666666667
2024-08-02 16:00:00,오후4시보충,0.0,-2.0,0.0,2.0,2.0,2024,8,2,4,0,16,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,2.0,0.0,5.0,5.0,1.0,2.3333333333333335,2.6666666666666665
2024-08-03 04:00:00,새벽4시보충,1.0,0.0,1.0,1.0,2.0,2024,8,3,5,1,4,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0.0,-2.0,0.0,2.0,0.6666666666666666,1.6666666666666667,2.6666666666666665
2024-08-03 16:00:00,오후4시보충,5.0,3.0,7.0,4.0,11.0,2024,8,3,5,1,16,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1.0,0.0,1.0,1.0,1.0,2.0,2.6666666666666665
2024-08-05 16:00:00,오후4시보충,1.0,1.0,2.0,1.0,3.0,2024,8,5,0,0,16,-0.8660254037844385,-0.5000000000000004,0.0,1.0,5.0,3.0,7.0,4.0,2.0,2.6666666666666665,2.3333333333333335
2024-08-06 04:00:00,새벽4시보충,3.0,2.0,6.0,4.0,10.0,2024,8,6,1,0,4,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,1.0,1.0,2.0,1.0,2.3333333333333335,3.3333333333333335,2.0
2024-08-06 16:00:00,오후4시보충,1.0,-1.0,2.0,3.0,5.0,2024,8,6,1,0,16,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,3.0,2.0,6.0,4.0,3.0,5.0,3.0
2024-08-07 04:00:00,새벽4시보충,1.0,0.0,1.0,1.0,2.0,2024,8,7,2,0,4,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,1.0,-1.0,2.0,3.0,1.6666666666666667,3.3333333333333335,2.6666666666666665
2024-08-07 16:00:00,오후4시보충,1.0,0.0,3.0,3.0,6.0,2024,8,7,2,0,16,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,1.0,0.0,1.0,1.0,1.6666666666666667,3.0,2.6666666666666665
2024-08-08 16:00:00,오후4시보충,2.0,0.0,3.0,3.0,4.0,2024,8,8,3,0,16,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,1.0,0.0,3.0,3.0,1.0,2.0,2.3333333333333335
2024-08-09 04:00:00,새벽4시보충,1.0,0.0,1.0,1.0,2.0,2024,8,9,4,0,4,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,2.0,0.0,3.0,3.0,1.3333333333333333,2.3333333333333335,2.3333333333333335
2024-08-09 16:00:00,오후4시보충,1.0,0.0,1.0,1.0,2.0,2024,8,9,4,0,16,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,1.0,0.0,1.0,1.0,1.3333333333333333,2.3333333333333335,2.3333333333333335
2024-08-10 04:00:00,새벽4시보충,1.0,0.0,1.0,1.0,2.0,2024,8,10,5,1,4,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1.0,0.0,1.0,1.0,1.3333333333333333,1.6666666666666667,1.6666666666666667
2024-08-10 16:00:00,오후4시보충,1.0,0.0,3.0,3.0,6.0,2024,8,10,5,1,16,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1.0,0.0,1.0,1.0,1.0,1.0,1.0
2024-08-11 16:00:00,오후4시보충,1.0,0.0,2.0,2.0,4.0,2024,8,11,6,1,16,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1.0,0.0,3.0,3.0,1.0,1.6666666666666667,1.6666666666666667
2024-08-12 04:00:00,새벽4시보충,1.0,0.0,2.0,2.0,4.0,2024,8,12,0,0,4,-0.8660254037844385,-0.5000000000000004,0.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0
2024-08-12 16:00:00,오후4시보충,1.0,0.0,3.0,3.0,6.0,2024,8,12,0,0,16,-0.8660254037844385,-0.5000000000000004,0.0,1.0,1.0,0.0,2.0,2.0,1.0,2.3333333333333335,2.3333333333333335
2024-08-13 16:00:00,오후4시보충,1.0,0.0,1.0,1.0,2.0,2024,8,13,1,0,16,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,1.0,0.0,3.0,3.0,1.0,2.3333333333333335,2.3333333333333335
2024-08-14 16:00:00,오후4시보충,1.0,0.0,1.0,1.0,2.0,2024,8,14,2,0,16,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,1.0,0.0,1.0,1.0,1.0,2.0,2.0
2024-08-15 04:00:00,새벽4시보충,1.0,0.0,1.0,1.0,2.0,2024,8,15,3,0,4,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,1.0,0.0,1.0,1.0,1.0,1.6666666666666667,1.6666666666666667
2024-08-15 16:00:00,오후4시보충,1.0,0.0,1.0,1.0,2.0,2024,8,15,3,0,16,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,1.0,0.0,1.0,1.0,1.0,1.0,1.0
2024-08-16 04:00:00,새벽4시보충,1.0,0.0,3.0,3.0,6.0,2024,8,16,4,0,4,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,1.0,0.0,1.0,1.0,1.0,1.0,1.0
2024-08-16 16:00:00,오후4시보충,1.0,0.0,1.0,1.0,2.0,2024,8,16,4,0,16,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,1.0,0.0,3.0,3.0,1.0,1.6666666666666667,1.6666666666666667
2024-08-17 04:00:00,새벽4시보충,1.0,0.0,1.0,1.0,2.0,2024,8,17,5,1,4,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1.0,0.0,1.0,1.0,1.0,1.6666666666666667,1.6666666666666667
2024-08-17 16:00:00,오후4시보충,1.0,0.0,2.0,2.0,4.0,2024,8,17,5,1,16,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1.0,0.0,1.0,1.0,1.0,1.6666666666666667,1.6666666666666667
2024-08-18 04:00:00,새벽4시보충,1.0,0.0,1.0,1.0,2.0,2024,8,18,6,1,4,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1.0,0.0,2.0,2.0,1.0,1.3333333333333333,1.3333333333333333
2024-08-18 16:00:00,오후4시보충,1.0,0.0,1.0,1.0,2.0,2024,8,18,6,1,16,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1.0,0.0,1.0,1.0,1.0,1.3333333333333333,1.3333333333333333
2024-08-19 04:00:00,새벽4시보충,1.0,0.0,3.0,3.0,6.0,2024,8,19,0,0,4,-0.8660254037844385,-0.5000000000000004,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.3333333333333333,1.3333333333333333
2024-08-19 16:00:00,오후4시보충,1.0,0.0,2.0,2.0,4.0,2024,8,19,0,0,16,-0.8660254037844385,-0.5000000000000004,0.0,1.0,1.0,0.0,3.0,3.0,1.0,1.6666666666666667,1.6666666666666667
2024-08-20 04:00:00,새벽4시보충,1.0,0.0,1.0,1.0,2.0,2024,8,20,1,0,4,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,1.0,0.0,2.0,2.0,1.0,2.0,2.0
2024-08-20 16:00:00,오후4시보충,1.0,0.0,1.0,1.0,2.0,2024,8,20,1,0,16,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,1.0,0.0,1.0,1.0,1.0,2.0,2.0
2024-08-21 16:00:00,오후4시보충,1.0,0.0,2.0,2.0,4.0,2024,8,21,2,0,16,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,1.0,0.0,1.0,1.0,1.0,1.3333333333333333,1.3333333333333333
2024-08-22 04:00:00,새벽4시보충,1.0,0.0,1.0,1.0,2.0,2024,8,22,3,0,4,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,1.0,0.0,2.0,2.0,1.0,1.3333333333333333,1.3333333333333333
2024-08-22 16:00:00,오후4시보충,2.0,0.0,4.0,4.0,7.0,2024,8,22,3,0,16,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,1.0,0.0,1.0,1.0,1.0,1.3333333333333333,1.3333333333333333
2024-08-23 04:00:00,새벽4시보충,2.0,0.0,2.0,2.0,4.0,2024,8,23,4,0,4,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,2.0,0.0,4.0,4.0,1.3333333333333333,2.3333333333333335,2.3333333333333335
2024-08-23 16:00:00,오후4시보충,1.0,0.0,2.0,2.0,4.0,2024,8,23,4,0,16,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,2.0,0.0,2.0,2.0,1.6666666666666667,2.3333333333333335,2.3333333333333335
2024-08-24 04:00:00,새벽4시보충,1.0,0.0,2.0,2.0,4.0,2024,8,24,5,1,4,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1.0,0.0,2.0,2.0,1.6666666666666667,2.6666666666666665,2.6666666666666665
2024-08-24 16:00:00,오후4시보충,2.0,0.0,10.0,10.0,16.0,2024,8,24,5,1,16,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1.0,0.0,2.0,2.0,1.3333333333333333,2.0,2.0
2024-08-25 16:00:00,오후4시보충,2.0,0.0,3.0,3.0,4.0,2024,8,25,6,1,16,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,2.0,0.0,10.0,10.0,1.3333333333333333,4.666666666666667,4.666666666666667
2024-08-26 04:00:00,새벽4시보충,1.0,0.0,3.0,3.0,6.0,2024,8,26,0,0,4,-0.8660254037844385,-0.5000000000000004,0.0,1.0,2.0,0.0,3.0,3.0,1.6666666666666667,5.0,5.0
2024-08-26 16:00:00,오후4시보충,1.0,0.0,1.0,1.0,2.0,2024,8,26,0,0,16,-0.8660254037844385,-0.5000000000000004,0.0,1.0,1.0,0.0,3.0,3.0,1.6666666666666667,5.333333333333333,5.333333333333333
2024-08-27 16:00:00,오후4시보충,1.0,0.0,3.0,3.0,6.0,2024,8,27,1,0,16,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,1.0,0.0,1.0,1.0,1.3333333333333333,2.3333333333333335,2.3333333333333335
2024-08-28 04:00:00,새벽4시보충,1.0,1.0,3.0,2.0,5.0,2024,8,28,2,0,4,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,1.0,0.0,3.0,3.0,1.0,2.3333333333333335,2.3333333333333335
2024-08-28 16:00:00,오후4시보충,1.0,-1.0,3.0,4.0,7.0,2024,8,28,2,0,16,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,1.0,1.0,3.0,2.0,1.0,2.3333333333333335,2.0
2024-08-29 04:00:00,새벽4시보충,1.0,0.0,2.0,2.0,4.0,2024,8,29,3,0,4,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,1.0,-1.0,3.0,4.0,1.0,3.0,3.0
2024-08-29 16:00:00,오후4시보충,1.0,0.0,1.0,1.0,2.0,2024,8,29,3,0,16,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,1.0,0.0,2.0,2.0,1.0,2.6666666666666665,2.6666666666666665
2024-08-30 04:00:00,새벽4시보충,1.0,0.0,3.0,3.0,6.0,2024,8,30,4,0,4,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,1.0,0.0,1.0,1.0,1.0,2.0,2.3333333333333335
2024-08-30 16:00:00,오후4시보충,1.0,0.0,1.0,1.0,2.0,2024,8,30,4,0,16,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,1.0,0.0,3.0,3.0,1.0,2.0,2.0
2024-08-31 04:00:00,새벽4시보충,1.0,0.0,2.0,2.0,4.0,2024,8,31,5,1,4,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1.0,0.0,1.0,1.0,1.0,1.6666666666666667,1.6666666666666667
2024-08-31 16:00:00,오후4시보충,4.0,0.0,7.0,7.0,11.0,2024,8,31,5,1,16,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1.0,0.0,2.0,2.0,1.0,2.0,2.0
