기준_날짜,집계_기준,기준_시간대,시작_대여소_ID,시작_대여소명,종료_대여소_ID,종료_대여소명,전체_건수,전체_이용_분,전체_이용_거리,대여소_ID,주소1,위도,경도
20240111,도착시간,255.0,ST-1024,진관동_108_1,ST-452,진관동_013_1,1.0,7.0,1210.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240112,출발시간,1630.0,ST-1024,진관동_108_1,ST-470,대조동_003_1,1.0,24.0,3310.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240112,도착시간,1650.0,ST-1024,진관동_108_1,ST-470,대조동_003_1,1.0,24.0,3310.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240113,도착시간,1715.0,ST-1024,진관동_108_1,ST-1481,진관동_038_3,1.0,7.0,833.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240113,출발시간,1705.0,ST-1024,진관동_108_1,ST-1481,진관동_038_3,1.0,7.0,833.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240118,출발시간,1545.0,ST-1024,진관동_108_1,ST-1480,진관동_108_2,1.0,3.0,440.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240118,도착시간,1550.0,ST-1024,진관동_108_1,ST-1480,진관동_108_2,1.0,3.0,440.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240118,도착시간,1745.0,ST-1024,진관동_108_1,ST-450,진관동_027_1,1.0,9.0,605.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240118,출발시간,1735.0,ST-1024,진관동_108_1,ST-450,진관동_027_1,1.0,9.0,605.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240119,출발시간,1130.0,ST-1024,진관동_108_1,ST-1024,진관동_108_1,1.0,44.0,5606.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240119,도착시간,1215.0,ST-1024,진관동_108_1,ST-1024,진관동_108_1,1.0,44.0,5606.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240120,출발시간,1900.0,ST-1024,진관동_108_1,ST-1483,진관동_038_4,1.0,2.0,0.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240120,도착시간,1900.0,ST-1024,진관동_108_1,ST-1483,진관동_038_4,1.0,2.0,0.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240122,도착시간,840.0,ST-1024,진관동_108_1,ST-1480,진관동_108_2,1.0,1.0,287.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240122,출발시간,840.0,ST-1024,진관동_108_1,ST-1480,진관동_108_2,1.0,1.0,287.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240123,출발시간,200.0,ST-1024,진관동_108_1,ST-480,구산동_056_1,1.0,24.0,4225.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240123,도착시간,225.0,ST-1024,진관동_108_1,ST-480,구산동_056_1,1.0,24.0,4225.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240125,출발시간,1350.0,ST-1024,진관동_108_1,ST-1480,진관동_108_2,1.0,2.0,400.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240125,도착시간,1350.0,ST-1024,진관동_108_1,ST-1480,진관동_108_2,1.0,2.0,400.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240126,도착시간,2105.0,ST-1024,진관동_108_1,ST-1023,진관동_016_1,1.0,34.0,6820.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240126,출발시간,2030.0,ST-1024,진관동_108_1,ST-1023,진관동_016_1,1.0,34.0,6820.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240126,출발시간,140.0,ST-1024,진관동_108_1,ST-1024,진관동_108_1,1.0,1.0,0.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240126,출발시간,140.0,ST-1024,진관동_108_1,ST-3058,진관동_038_8,1.0,12.0,1980.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240126,도착시간,140.0,ST-1024,진관동_108_1,ST-1024,진관동_108_1,1.0,1.0,0.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240126,출발시간,235.0,ST-1024,진관동_108_1,ST-1480,진관동_108_2,1.0,3.0,384.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240126,도착시간,235.0,ST-1024,진관동_108_1,ST-1480,진관동_108_2,1.0,3.0,384.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240126,도착시간,155.0,ST-1024,진관동_108_1,ST-3058,진관동_038_8,1.0,12.0,1980.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240126,출발시간,1055.0,ST-1024,진관동_108_1,ST-2260,진관동_001_2,1.0,14.0,2780.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240126,도착시간,1110.0,ST-1024,진관동_108_1,ST-2260,진관동_001_2,1.0,14.0,2780.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240126,출발시간,1405.0,ST-1024,진관동_108_1,ST-2244,진관동_038_6,1.0,3.0,593.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240126,도착시간,1410.0,ST-1024,진관동_108_1,ST-2244,진관동_038_6,1.0,3.0,593.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240127,출발시간,2020.0,ST-1024,진관동_108_1,ST-1023,진관동_016_1,1.0,32.0,6297.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240127,도착시간,2055.0,ST-1024,진관동_108_1,ST-1023,진관동_016_1,1.0,32.0,6297.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240128,출발시간,1625.0,ST-1024,진관동_108_1,ST-1024,진관동_108_1,2.0,134.0,17752.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240128,도착시간,1730.0,ST-1024,진관동_108_1,ST-1024,진관동_108_1,2.0,134.0,17752.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240128,출발시간,1805.0,ST-1024,진관동_108_1,ST-1028,진관동_038_2,1.0,13.0,1319.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240128,도착시간,1820.0,ST-1024,진관동_108_1,ST-1028,진관동_038_2,1.0,13.0,1319.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240128,출발시간,1940.0,ST-1024,진관동_108_1,ST-452,진관동_013_1,1.0,8.0,1546.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240128,도착시간,1950.0,ST-1024,진관동_108_1,ST-452,진관동_013_1,1.0,8.0,1546.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240128,도착시간,1250.0,ST-1024,진관동_108_1,ST-1024,진관동_108_1,1.0,19.0,1100.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240128,출발시간,1230.0,ST-1024,진관동_108_1,ST-1024,진관동_108_1,1.0,19.0,1100.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240129,도착시간,245.0,ST-1024,진관동_108_1,ST-1480,진관동_108_2,1.0,3.0,458.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240129,출발시간,240.0,ST-1024,진관동_108_1,ST-1480,진관동_108_2,1.0,3.0,458.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240129,도착시간,120.0,ST-1024,진관동_108_1,ST-451,진관동_008_1,1.0,10.0,1190.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240129,출발시간,110.0,ST-1024,진관동_108_1,ST-451,진관동_008_1,1.0,10.0,1190.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240129,출발시간,1305.0,ST-1024,진관동_108_1,ST-18,서교동_002_1,1.0,74.0,12710.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240129,도착시간,1420.0,ST-1024,진관동_108_1,ST-18,서교동_002_1,1.0,74.0,12710.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240129,출발시간,2035.0,ST-1024,진관동_108_1,ST-1483,진관동_038_4,1.0,4.0,580.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240129,도착시간,2040.0,ST-1024,진관동_108_1,ST-1483,진관동_038_4,1.0,4.0,580.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240130,출발시간,1950.0,ST-1024,진관동_108_1,ST-2782,갈현1동_039_1,1.0,19.0,2383.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240130,도착시간,2010.0,ST-1024,진관동_108_1,ST-2782,갈현1동_039_1,1.0,19.0,2383.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240130,출발시간,830.0,ST-1024,진관동_108_1,ST-1480,진관동_108_2,1.0,3.0,509.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240130,도착시간,830.0,ST-1024,진관동_108_1,ST-1480,진관동_108_2,1.0,3.0,509.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240131,출발시간,255.0,ST-1024,진관동_108_1,ST-3058,진관동_038_8,1.0,12.0,1500.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240131,도착시간,340.0,ST-1024,진관동_108_1,ST-25,홍제3동_003_1,1.0,32.0,7170.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240131,출발시간,305.0,ST-1024,진관동_108_1,ST-25,홍제3동_003_1,1.0,32.0,7170.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240131,도착시간,305.0,ST-1024,진관동_108_1,ST-3058,진관동_038_8,1.0,12.0,1500.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240131,도착시간,1650.0,ST-1024,진관동_108_1,ST-3058,진관동_038_8,1.0,62.0,4887.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240131,도착시간,845.0,ST-1024,진관동_108_1,ST-1025,응암1동_005_1,1.0,38.0,5467.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240131,출발시간,805.0,ST-1024,진관동_108_1,ST-1025,응암1동_005_1,1.0,38.0,5467.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240131,출발시간,2000.0,ST-1024,진관동_108_1,ST-1483,진관동_038_4,1.0,4.0,610.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240131,출발시간,1110.0,ST-1024,진관동_108_1,ST-476,진관동_069_3,1.0,73.0,90.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240131,출발시간,1545.0,ST-1024,진관동_108_1,ST-3058,진관동_038_8,1.0,62.0,4887.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240131,도착시간,2005.0,ST-1024,진관동_108_1,ST-1483,진관동_038_4,1.0,4.0,610.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240131,도착시간,1225.0,ST-1024,진관동_108_1,ST-476,진관동_069_3,1.0,73.0,90.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240201,도착시간,1425.0,ST-1024,진관동_108_1,ST-1329,진관동_031_1,1.0,42.0,4218.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240201,출발시간,1805.0,ST-1024,진관동_108_1,ST-453,진관동_038_9,1.0,6.0,961.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240201,출발시간,1345.0,ST-1024,진관동_108_1,ST-1329,진관동_031_1,1.0,42.0,4218.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240201,도착시간,1810.0,ST-1024,진관동_108_1,ST-453,진관동_038_9,1.0,6.0,961.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240202,도착시간,1900.0,ST-1024,진관동_108_1,ST-1033,불광2동_017_1,1.0,18.0,1960.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240202,도착시간,1850.0,ST-1024,진관동_108_1,ST-1607,종로1·2·3·4가동_008_3,1.0,98.0,12267.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240202,출발시간,1840.0,ST-1024,진관동_108_1,ST-1033,불광2동_017_1,1.0,18.0,1960.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240202,도착시간,1835.0,ST-1024,진관동_108_1,ST-1483,진관동_038_4,1.0,9.0,1086.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240202,도착시간,1810.0,ST-1024,진관동_108_1,ST-453,진관동_038_9,1.0,8.0,60.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240202,도착시간,1810.0,ST-1024,진관동_108_1,ST-3058,진관동_038_8,1.0,9.0,1319.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240202,출발시간,1825.0,ST-1024,진관동_108_1,ST-1483,진관동_038_4,1.0,9.0,1086.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240202,출발시간,1800.0,ST-1024,진관동_108_1,ST-3058,진관동_038_8,1.0,9.0,1319.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240202,출발시간,1800.0,ST-1024,진관동_108_1,ST-453,진관동_038_9,1.0,8.0,60.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240202,출발시간,1715.0,ST-1024,진관동_108_1,ST-1607,종로1·2·3·4가동_008_3,1.0,98.0,12267.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240203,출발시간,950.0,ST-1024,진관동_108_1,ST-1024,진관동_108_1,1.0,98.0,7159.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240203,출발시간,1010.0,ST-1024,진관동_108_1,ST-453,진관동_038_9,1.0,6.0,941.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240203,도착시간,1015.0,ST-1024,진관동_108_1,ST-453,진관동_038_9,1.0,6.0,941.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240203,출발시간,1050.0,ST-1024,진관동_108_1,ST-451,진관동_008_1,1.0,4.0,860.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240203,도착시간,1055.0,ST-1024,진관동_108_1,ST-451,진관동_008_1,1.0,4.0,860.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240203,도착시간,1125.0,ST-1024,진관동_108_1,ST-1024,진관동_108_1,1.0,98.0,7159.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240203,출발시간,1420.0,ST-1024,진관동_108_1,ST-1024,진관동_108_1,1.0,36.0,1093.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240203,도착시간,1455.0,ST-1024,진관동_108_1,ST-1024,진관동_108_1,1.0,36.0,1093.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240203,출발시간,1555.0,ST-1024,진관동_108_1,ST-453,진관동_038_9,2.0,14.0,2087.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240203,도착시간,1600.0,ST-1024,진관동_108_1,ST-453,진관동_038_9,2.0,14.0,2087.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240203,출발시간,1725.0,ST-1024,진관동_108_1,ST-1480,진관동_108_2,1.0,3.0,416.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240203,도착시간,1730.0,ST-1024,진관동_108_1,ST-1480,진관동_108_2,1.0,3.0,416.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240204,출발시간,1120.0,ST-1024,진관동_108_1,ST-2261,진관동_108_5,1.0,13.0,1895.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240204,도착시간,1135.0,ST-1024,진관동_108_1,ST-2261,진관동_108_5,1.0,13.0,1895.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240204,출발시간,1140.0,ST-1024,진관동_108_1,ST-1024,진관동_108_1,1.0,55.0,6110.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240204,출발시간,1205.0,ST-1024,진관동_108_1,ST-452,진관동_013_1,2.0,177.0,20603.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240204,도착시간,1240.0,ST-1024,진관동_108_1,ST-1024,진관동_108_1,1.0,55.0,6110.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240204,도착시간,1335.0,ST-1024,진관동_108_1,ST-452,진관동_013_1,2.0,177.0,20603.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240204,출발시간,1415.0,ST-1024,진관동_108_1,ST-1033,불광2동_017_1,1.0,18.0,2761.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240204,도착시간,1435.0,ST-1024,진관동_108_1,ST-1033,불광2동_017_1,1.0,18.0,2761.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240204,출발시간,1450.0,ST-1024,진관동_108_1,ST-3126,진관동_096_1,1.0,18.0,1540.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240204,도착시간,1510.0,ST-1024,진관동_108_1,ST-3126,진관동_096_1,1.0,18.0,1540.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240204,출발시간,1515.0,ST-1024,진관동_108_1,ST-1024,진관동_108_1,1.0,41.0,3840.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240204,도착시간,1555.0,ST-1024,진관동_108_1,ST-1024,진관동_108_1,1.0,41.0,3840.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240206,도착시간,1735.0,ST-1024,진관동_108_1,ST-1023,진관동_016_1,1.0,29.0,3052.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240206,출발시간,1705.0,ST-1024,진관동_108_1,ST-1023,진관동_016_1,1.0,29.0,3052.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240206,출발시간,1430.0,ST-1024,진관동_108_1,ST-3058,진관동_038_8,1.0,10.0,1374.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240206,도착시간,1445.0,ST-1024,진관동_108_1,ST-3058,진관동_038_8,1.0,10.0,1374.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240207,도착시간,1815.0,ST-1024,진관동_108_1,ST-1024,진관동_108_1,1.0,13.0,1447.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240207,도착시간,1825.0,ST-1024,진관동_108_1,ST-461,응암1동_032_2,1.0,74.0,5929.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240207,출발시간,1800.0,ST-1024,진관동_108_1,ST-1024,진관동_108_1,1.0,13.0,1447.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240207,출발시간,1710.0,ST-1024,진관동_108_1,ST-461,응암1동_032_2,1.0,74.0,5929.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240208,도착시간,1130.0,ST-1024,진관동_108_1,ST-1039,불광2동_001_1,1.0,15.0,3130.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240208,출발시간,1115.0,ST-1024,진관동_108_1,ST-1039,불광2동_001_1,1.0,15.0,3130.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240208,출발시간,1305.0,ST-1024,진관동_108_1,ST-450,진관동_027_1,1.0,62.0,14140.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240208,도착시간,1510.0,ST-1024,진관동_108_1,ST-1483,진관동_038_4,2.0,16.0,2040.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240208,도착시간,1410.0,ST-1024,진관동_108_1,ST-450,진관동_027_1,1.0,62.0,14140.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240208,출발시간,1500.0,ST-1024,진관동_108_1,ST-1483,진관동_038_4,2.0,16.0,2040.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240208,도착시간,2025.0,ST-1024,진관동_108_1,ST-1024,진관동_108_1,1.0,11.0,1120.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
20240208,출발시간,2010.0,ST-1024,진관동_108_1,ST-1024,진관동_108_1,1.0,11.0,1120.0,ST-1024,서울특별시 은평구 진관동 44-28,37.644684,126.918457
