기준_날짜,집계_기준,기준_시간대,시작_대여소_ID,시작_대여소명,종료_대여소_ID,종료_대여소명,전체_건수,전체_이용_분,전체_이용_거리,대여소_ID,주소1,위도,경도
20240105,도착시간,1145.0,ST-1023,진관동_016_1,ST-452,진관동_013_1,1.0,5.0,790.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240105,출발시간,1140.0,ST-1023,진관동_016_1,ST-452,진관동_013_1,1.0,5.0,790.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240106,출발시간,1505.0,ST-1023,진관동_016_1,ST-1024,진관동_108_1,1.0,3.0,493.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240106,도착시간,1510.0,ST-1023,진관동_016_1,ST-1024,진관동_108_1,1.0,3.0,493.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240106,도착시간,55.0,ST-1023,진관동_016_1,ST-453,진관동_038_9,1.0,6.0,1204.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240106,출발시간,50.0,ST-1023,진관동_016_1,ST-453,진관동_038_9,1.0,6.0,1204.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240106,출발시간,1320.0,ST-1023,진관동_016_1,ST-476,진관동_069_3,1.0,18.0,2348.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240106,출발시간,1315.0,ST-1023,진관동_016_1,ST-476,진관동_069_3,1.0,20.0,2410.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240106,도착시간,1335.0,ST-1023,진관동_016_1,ST-476,진관동_069_3,2.0,38.0,4758.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240106,도착시간,1710.0,ST-1023,진관동_016_1,ST-451,진관동_008_1,1.0,3.0,176.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240106,출발시간,1710.0,ST-1023,진관동_016_1,ST-451,진관동_008_1,1.0,3.0,176.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240112,출발시간,45.0,ST-1023,진관동_016_1,ST-1480,진관동_108_2,1.0,3.0,494.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240112,도착시간,50.0,ST-1023,진관동_016_1,ST-1480,진관동_108_2,1.0,3.0,494.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240113,도착시간,1330.0,ST-1023,진관동_016_1,ST-452,진관동_013_1,1.0,10.0,801.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240113,도착시간,1310.0,ST-1023,진관동_016_1,ST-1489,진관동_047_1,1.0,6.0,770.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240113,출발시간,1305.0,ST-1023,진관동_016_1,ST-1489,진관동_047_1,1.0,6.0,770.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240113,출발시간,1320.0,ST-1023,진관동_016_1,ST-452,진관동_013_1,1.0,10.0,801.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240115,출발시간,1150.0,ST-1023,진관동_016_1,ST-2260,진관동_001_2,1.0,17.0,2340.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240115,도착시간,2215.0,ST-1023,진관동_016_1,ST-2259,진관동_001_1,1.0,69.0,2220.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240115,출발시간,2105.0,ST-1023,진관동_016_1,ST-2259,진관동_001_1,1.0,69.0,2220.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240115,도착시간,1205.0,ST-1023,진관동_016_1,ST-2260,진관동_001_2,1.0,17.0,2340.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240115,출발시간,1445.0,ST-1023,진관동_016_1,ST-1489,진관동_047_1,1.0,5.0,689.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240115,도착시간,1455.0,ST-1023,진관동_016_1,ST-1489,진관동_047_1,1.0,5.0,689.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240116,출발시간,2010.0,ST-1023,진관동_016_1,ST-2259,진관동_001_1,1.0,12.0,2135.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240116,도착시간,2025.0,ST-1023,진관동_016_1,ST-2259,진관동_001_1,1.0,12.0,2135.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240116,도착시간,1405.0,ST-1023,진관동_016_1,ST-1023,진관동_016_1,1.0,0.0,0.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240116,출발시간,1405.0,ST-1023,진관동_016_1,ST-1329,진관동_031_1,1.0,5.0,37691.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240116,출발시간,1405.0,ST-1023,진관동_016_1,ST-1023,진관동_016_1,1.0,0.0,0.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240116,도착시간,1410.0,ST-1023,진관동_016_1,ST-1329,진관동_031_1,1.0,5.0,37691.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240116,도착시간,1035.0,ST-1023,진관동_016_1,ST-1023,진관동_016_1,1.0,41.0,6665.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240116,출발시간,955.0,ST-1023,진관동_016_1,ST-1023,진관동_016_1,1.0,41.0,6665.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240117,도착시간,150.0,ST-1023,진관동_016_1,ST-452,진관동_013_1,1.0,5.0,740.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240117,출발시간,145.0,ST-1023,진관동_016_1,ST-452,진관동_013_1,1.0,5.0,740.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240118,도착시간,1325.0,ST-1023,진관동_016_1,ST-1023,진관동_016_1,1.0,55.0,4410.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240118,출발시간,1230.0,ST-1023,진관동_016_1,ST-1023,진관동_016_1,1.0,55.0,4410.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240118,도착시간,1920.0,ST-1023,진관동_016_1,ST-2259,진관동_001_1,1.0,6.0,2146.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240118,출발시간,1915.0,ST-1023,진관동_016_1,ST-2259,진관동_001_1,1.0,6.0,2146.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240119,도착시간,1355.0,ST-1023,진관동_016_1,ST-1489,진관동_047_1,1.0,6.0,770.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240119,출발시간,1230.0,ST-1023,진관동_016_1,ST-1483,진관동_038_4,1.0,22.0,1867.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240119,도착시간,1250.0,ST-1023,진관동_016_1,ST-1483,진관동_038_4,1.0,22.0,1867.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240119,출발시간,1345.0,ST-1023,진관동_016_1,ST-1023,진관동_016_1,1.0,0.0,0.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240119,출발시간,1350.0,ST-1023,진관동_016_1,ST-1489,진관동_047_1,1.0,6.0,770.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240119,도착시간,1350.0,ST-1023,진관동_016_1,ST-1023,진관동_016_1,1.0,0.0,0.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240119,도착시간,1815.0,ST-1023,진관동_016_1,ST-1035,불광2동_021_1,1.0,48.0,7730.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240119,출발시간,1725.0,ST-1023,진관동_016_1,ST-1035,불광2동_021_1,1.0,48.0,7730.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240120,출발시간,950.0,ST-1023,진관동_016_1,ST-1023,진관동_016_1,1.0,36.0,5180.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240120,도착시간,1025.0,ST-1023,진관동_016_1,ST-1023,진관동_016_1,1.0,36.0,5180.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240121,출발시간,1000.0,ST-1023,진관동_016_1,ST-1483,진관동_038_4,1.0,6.0,1010.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240121,도착시간,1010.0,ST-1023,진관동_016_1,ST-1483,진관동_038_4,1.0,6.0,1010.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240122,도착시간,1350.0,ST-1023,진관동_016_1,ST-1489,진관동_047_1,1.0,85.0,2458.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240122,출발시간,1225.0,ST-1023,진관동_016_1,ST-1489,진관동_047_1,1.0,85.0,2458.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240123,출발시간,155.0,ST-1023,진관동_016_1,X,,1.0,5.0,0.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240123,출발시간,200.0,ST-1023,진관동_016_1,ST-1480,진관동_108_2,1.0,10.0,893.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240123,도착시간,200.0,ST-1023,진관동_016_1,X,,1.0,5.0,0.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240123,도착시간,210.0,ST-1023,진관동_016_1,ST-1480,진관동_108_2,1.0,10.0,893.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240123,출발시간,930.0,ST-1023,진관동_016_1,ST-452,진관동_013_1,1.0,49.0,2806.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240123,도착시간,1020.0,ST-1023,진관동_016_1,ST-452,진관동_013_1,1.0,49.0,2806.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
20240124,도착시간,2155.0,ST-1023,진관동_016_1,ST-2259,진관동_001_1,1.0,12.0,2158.0,ST-1023,서울특별시 은평구 진관동 30-23,37.645851,126.923798
