기준_날짜,집계_기준,기준_시간대,시작_대여소_ID,시작_대여소명,종료_대여소_ID,종료_대여소명,전체_건수,전체_이용_분,전체_이용_거리,대여소_ID,주소1,위도,경도
20240101,도착시간,405.0,ST-1483,진관동_038_4,ST-452,진관동_013_1,1.0,13.0,1631.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240101,출발시간,1830.0,ST-1483,진관동_038_4,ST-469,진관동_108_7,1.0,13.0,1172.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240101,출발시간,355.0,ST-1483,진관동_038_4,ST-452,진관동_013_1,1.0,13.0,1631.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240101,출발시간,1550.0,ST-1483,진관동_038_4,ST-453,진관동_038_9,1.0,103.0,150.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240101,도착시간,1500.0,ST-1483,진관동_038_4,ST-1483,진관동_038_4,1.0,90.0,8923.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240101,도착시간,1510.0,ST-1483,진관동_038_4,ST-1480,진관동_108_2,1.0,167.0,4691.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240101,도착시간,1410.0,ST-1483,진관동_038_4,ST-1329,진관동_031_1,1.0,2.0,0.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240101,출발시간,1410.0,ST-1483,진관동_038_4,ST-1329,진관동_031_1,1.0,2.0,0.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240101,도착시간,1455.0,ST-1483,진관동_038_4,ST-1483,진관동_038_4,2.0,198.0,9407.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240101,도착시간,1505.0,ST-1483,진관동_038_4,ST-1480,진관동_108_2,1.0,167.0,4160.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240101,출발시간,1610.0,ST-1483,진관동_038_4,ST-1480,진관동_108_2,2.0,12.0,1455.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240101,도착시간,1615.0,ST-1483,진관동_038_4,ST-1480,진관동_108_2,2.0,12.0,1455.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240101,도착시간,1355.0,ST-1483,진관동_038_4,ST-3028,불광2동_005_1,1.0,12.0,1311.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240101,도착시간,2055.0,ST-1483,진관동_038_4,ST-451,진관동_008_1,1.0,7.0,1100.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240101,출발시간,2045.0,ST-1483,진관동_038_4,ST-451,진관동_008_1,1.0,7.0,1100.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240101,도착시간,2255.0,ST-1483,진관동_038_4,ST-452,진관동_013_1,1.0,8.0,1550.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240101,출발시간,2250.0,ST-1483,진관동_038_4,ST-452,진관동_013_1,1.0,8.0,1550.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240101,출발시간,1320.0,ST-1483,진관동_038_4,ST-1483,진관동_038_4,1.0,97.0,9227.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240101,도착시간,1320.0,ST-1483,진관동_038_4,ST-452,진관동_013_1,1.0,8.0,1480.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240101,출발시간,1240.0,ST-1483,진관동_038_4,ST-1480,진관동_108_2,1.0,60.0,1180.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240101,출발시간,1220.0,ST-1483,진관동_038_4,ST-1480,진관동_108_2,2.0,334.0,8851.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240101,출발시간,1310.0,ST-1483,진관동_038_4,ST-452,진관동_013_1,1.0,8.0,1480.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240101,출발시간,1315.0,ST-1483,진관동_038_4,ST-1483,진관동_038_4,1.0,101.0,180.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240101,출발시간,1330.0,ST-1483,진관동_038_4,ST-1483,진관동_038_4,1.0,90.0,8923.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240101,도착시간,1340.0,ST-1483,진관동_038_4,ST-1480,진관동_108_2,1.0,60.0,1180.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240101,출발시간,1340.0,ST-1483,진관동_038_4,ST-3028,불광2동_005_1,1.0,12.0,1311.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240102,도착시간,2055.0,ST-1483,진관동_038_4,ST-450,진관동_027_1,1.0,4.0,475.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240102,도착시간,2045.0,ST-1483,진관동_038_4,ST-1028,진관동_038_2,1.0,7.0,1029.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240102,출발시간,2040.0,ST-1483,진관동_038_4,ST-1028,진관동_038_2,1.0,7.0,1029.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240102,도착시간,2035.0,ST-1483,진관동_038_4,ST-452,진관동_013_1,1.0,10.0,1490.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240102,출발시간,2025.0,ST-1483,진관동_038_4,ST-452,진관동_013_1,1.0,10.0,1490.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240102,출발시간,2050.0,ST-1483,진관동_038_4,ST-450,진관동_027_1,1.0,4.0,475.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240102,도착시간,2000.0,ST-1483,진관동_038_4,ST-451,진관동_008_1,1.0,6.0,1172.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240102,출발시간,1955.0,ST-1483,진관동_038_4,ST-451,진관동_008_1,1.0,6.0,1172.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240102,도착시간,1935.0,ST-1483,진관동_038_4,ST-450,진관동_027_1,1.0,12.0,587.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240102,출발시간,1915.0,ST-1483,진관동_038_4,ST-1490,진관동_038_5,1.0,13.0,1560.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240102,도착시간,1915.0,ST-1483,진관동_038_4,ST-1483,진관동_038_4,1.0,0.0,0.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240102,출발시간,1920.0,ST-1483,진관동_038_4,ST-450,진관동_027_1,1.0,12.0,587.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240102,출발시간,1915.0,ST-1483,진관동_038_4,ST-1483,진관동_038_4,1.0,0.0,0.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240102,도착시간,1845.0,ST-1483,진관동_038_4,ST-452,진관동_013_1,1.0,13.0,1656.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240102,도착시간,1930.0,ST-1483,진관동_038_4,ST-1490,진관동_038_5,1.0,13.0,1560.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240102,출발시간,1835.0,ST-1483,진관동_038_4,ST-452,진관동_013_1,1.0,13.0,1656.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240102,도착시간,1830.0,ST-1483,진관동_038_4,ST-1329,진관동_031_1,1.0,2.0,460.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240102,출발시간,1830.0,ST-1483,진관동_038_4,ST-1329,진관동_031_1,1.0,2.0,460.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240102,도착시간,1650.0,ST-1483,진관동_038_4,ST-1329,진관동_031_1,1.0,3.0,523.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240102,출발시간,1650.0,ST-1483,진관동_038_4,ST-1329,진관동_031_1,1.0,3.0,523.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240102,도착시간,1645.0,ST-1483,진관동_038_4,ST-1483,진관동_038_4,1.0,0.0,0.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240102,출발시간,1645.0,ST-1483,진관동_038_4,ST-1483,진관동_038_4,1.0,0.0,0.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240102,도착시간,1300.0,ST-1483,진관동_038_4,ST-1483,진관동_038_4,1.0,7.0,880.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240102,도착시간,1250.0,ST-1483,진관동_038_4,ST-1489,진관동_047_1,1.0,7.0,1106.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240102,출발시간,1250.0,ST-1483,진관동_038_4,ST-1483,진관동_038_4,1.0,7.0,880.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240102,출발시간,1245.0,ST-1483,진관동_038_4,ST-1489,진관동_047_1,1.0,7.0,1106.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240102,도착시간,1220.0,ST-1483,진관동_038_4,ST-451,진관동_008_1,1.0,8.0,1095.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240102,출발시간,1215.0,ST-1483,진관동_038_4,ST-451,진관동_008_1,1.0,8.0,1095.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240102,도착시간,1130.0,ST-1483,진관동_038_4,ST-1028,진관동_038_2,1.0,8.0,1220.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240102,출발시간,1125.0,ST-1483,진관동_038_4,ST-1028,진관동_038_2,1.0,8.0,1220.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240102,도착시간,2305.0,ST-1483,진관동_038_4,ST-452,진관동_013_1,1.0,9.0,1602.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240102,출발시간,2255.0,ST-1483,진관동_038_4,ST-452,진관동_013_1,1.0,9.0,1602.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240102,도착시간,2245.0,ST-1483,진관동_038_4,ST-452,진관동_013_1,1.0,8.0,1540.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240102,출발시간,2235.0,ST-1483,진관동_038_4,ST-452,진관동_013_1,1.0,8.0,1540.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240102,도착시간,2205.0,ST-1483,진관동_038_4,ST-451,진관동_008_1,1.0,7.0,1070.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240102,출발시간,2200.0,ST-1483,진관동_038_4,ST-451,진관동_008_1,1.0,7.0,1070.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240102,도착시간,2155.0,ST-1483,진관동_038_4,ST-1483,진관동_038_4,1.0,0.0,0.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240102,출발시간,2155.0,ST-1483,진관동_038_4,ST-1483,진관동_038_4,1.0,0.0,0.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240102,출발시간,555.0,ST-1483,진관동_038_4,ST-2263,진관동_108_6,1.0,8.0,1180.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240102,도착시간,605.0,ST-1483,진관동_038_4,ST-2263,진관동_108_6,1.0,8.0,1180.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240102,출발시간,840.0,ST-1483,진관동_038_4,ST-2244,진관동_038_6,1.0,9.0,780.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240102,도착시간,850.0,ST-1483,진관동_038_4,ST-2244,진관동_038_6,1.0,9.0,780.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240103,도착시간,2045.0,ST-1483,진관동_038_4,ST-452,진관동_013_1,1.0,16.0,1541.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240103,도착시간,1955.0,ST-1483,진관동_038_4,ST-450,진관동_027_1,1.0,3.0,450.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240103,출발시간,1915.0,ST-1483,진관동_038_4,ST-451,진관동_008_1,1.0,8.0,1051.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240103,출발시간,2030.0,ST-1483,진관동_038_4,ST-452,진관동_013_1,1.0,16.0,1541.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240103,출발시간,2100.0,ST-1483,진관동_038_4,ST-2244,진관동_038_6,1.0,5.0,722.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240103,출발시간,1950.0,ST-1483,진관동_038_4,ST-450,진관동_027_1,1.0,3.0,450.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240103,도착시간,1055.0,ST-1483,진관동_038_4,ST-2263,진관동_108_6,1.0,12.0,1044.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240103,도착시간,1315.0,ST-1483,진관동_038_4,ST-1483,진관동_038_4,1.0,9.0,1400.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240103,출발시간,1305.0,ST-1483,진관동_038_4,ST-1483,진관동_038_4,1.0,9.0,1400.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240103,출발시간,1045.0,ST-1483,진관동_038_4,ST-2263,진관동_108_6,1.0,12.0,1044.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240103,도착시간,1515.0,ST-1483,진관동_038_4,ST-451,진관동_008_1,1.0,9.0,1156.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240103,출발시간,1510.0,ST-1483,진관동_038_4,ST-451,진관동_008_1,1.0,9.0,1156.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240103,출발시간,1900.0,ST-1483,진관동_038_4,ST-1028,진관동_038_2,1.0,8.0,930.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240103,도착시간,1910.0,ST-1483,진관동_038_4,ST-1028,진관동_038_2,1.0,8.0,930.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240103,출발시간,1910.0,ST-1483,진관동_038_4,ST-2244,진관동_038_6,1.0,5.0,782.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240103,도착시간,1925.0,ST-1483,진관동_038_4,ST-451,진관동_008_1,1.0,8.0,1051.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240103,도착시간,1915.0,ST-1483,진관동_038_4,ST-2244,진관동_038_6,1.0,5.0,782.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240103,도착시간,1935.0,ST-1483,진관동_038_4,ST-1490,진관동_038_5,1.0,13.0,1523.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240103,출발시간,1920.0,ST-1483,진관동_038_4,ST-1490,진관동_038_5,1.0,13.0,1523.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240103,출발시간,2135.0,ST-1483,진관동_038_4,ST-1329,진관동_031_1,1.0,5.0,436.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240103,도착시간,2130.0,ST-1483,진관동_038_4,ST-451,진관동_008_1,1.0,10.0,1100.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240103,출발시간,2120.0,ST-1483,진관동_038_4,ST-451,진관동_008_1,1.0,10.0,1100.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240103,도착시간,2155.0,ST-1483,진관동_038_4,ST-2244,진관동_038_6,1.0,5.0,694.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240103,도착시간,2140.0,ST-1483,진관동_038_4,ST-1329,진관동_031_1,1.0,5.0,436.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240103,출발시간,2150.0,ST-1483,진관동_038_4,ST-2244,진관동_038_6,1.0,5.0,694.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240103,도착시간,2105.0,ST-1483,진관동_038_4,ST-2244,진관동_038_6,1.0,5.0,722.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240104,출발시간,2100.0,ST-1483,진관동_038_4,ST-3058,진관동_038_8,1.0,4.0,525.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240104,도착시간,2100.0,ST-1483,진관동_038_4,ST-3058,진관동_038_8,1.0,4.0,525.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240104,출발시간,2130.0,ST-1483,진관동_038_4,ST-1028,진관동_038_2,1.0,6.0,1059.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240104,도착시간,2135.0,ST-1483,진관동_038_4,ST-1028,진관동_038_2,1.0,6.0,1059.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240104,출발시간,2220.0,ST-1483,진관동_038_4,ST-450,진관동_027_1,1.0,3.0,585.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240104,도착시간,2225.0,ST-1483,진관동_038_4,ST-450,진관동_027_1,1.0,3.0,585.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240104,도착시간,2340.0,ST-1483,진관동_038_4,ST-450,진관동_027_1,1.0,2.0,0.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240104,출발시간,2340.0,ST-1483,진관동_038_4,ST-450,진관동_027_1,1.0,2.0,0.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240104,도착시간,2300.0,ST-1483,진관동_038_4,ST-450,진관동_027_1,1.0,2.0,0.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240104,도착시간,2300.0,ST-1483,진관동_038_4,ST-1329,진관동_031_1,1.0,3.0,450.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240104,출발시간,2255.0,ST-1483,진관동_038_4,ST-450,진관동_027_1,1.0,2.0,0.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240104,출발시간,2255.0,ST-1483,진관동_038_4,ST-1329,진관동_031_1,1.0,3.0,450.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240104,도착시간,2010.0,ST-1483,진관동_038_4,ST-1490,진관동_038_5,1.0,12.0,2020.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240104,도착시간,2035.0,ST-1483,진관동_038_4,ST-452,진관동_013_1,1.0,18.0,1549.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240104,도착시간,2030.0,ST-1483,진관동_038_4,ST-452,진관동_013_1,1.0,7.0,1500.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240104,도착시간,2020.0,ST-1483,진관동_038_4,ST-1483,진관동_038_4,1.0,19.0,1130.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240104,출발시간,2020.0,ST-1483,진관동_038_4,ST-452,진관동_013_1,1.0,7.0,1500.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240104,출발시간,2015.0,ST-1483,진관동_038_4,ST-452,진관동_013_1,1.0,18.0,1549.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240104,출발시간,2000.0,ST-1483,진관동_038_4,ST-1490,진관동_038_5,1.0,12.0,2020.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240104,출발시간,2000.0,ST-1483,진관동_038_4,ST-1483,진관동_038_4,1.0,19.0,1130.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240104,도착시간,1940.0,ST-1483,진관동_038_4,ST-451,진관동_008_1,1.0,10.0,1321.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240104,출발시간,1930.0,ST-1483,진관동_038_4,ST-451,진관동_008_1,1.0,10.0,1321.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240104,도착시간,1925.0,ST-1483,진관동_038_4,ST-2244,진관동_038_6,1.0,4.0,690.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240104,출발시간,1920.0,ST-1483,진관동_038_4,ST-2244,진관동_038_6,1.0,4.0,690.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240104,도착시간,1830.0,ST-1483,진관동_038_4,ST-451,진관동_008_1,1.0,248.0,2732.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240104,출발시간,1645.0,ST-1483,진관동_038_4,ST-450,진관동_027_1,1.0,2.0,345.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240104,도착시간,1635.0,ST-1483,진관동_038_4,ST-1024,진관동_108_1,1.0,3.0,604.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240104,출발시간,1630.0,ST-1483,진관동_038_4,ST-1024,진관동_108_1,1.0,3.0,604.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240104,도착시간,1650.0,ST-1483,진관동_038_4,ST-1481,진관동_038_3,1.0,64.0,1917.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240104,도착시간,1650.0,ST-1483,진관동_038_4,ST-450,진관동_027_1,1.0,2.0,345.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240104,도착시간,1545.0,ST-1483,진관동_038_4,ST-3126,진관동_096_1,1.0,27.0,990.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240104,출발시간,1545.0,ST-1483,진관동_038_4,ST-1481,진관동_038_3,1.0,64.0,1917.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240104,출발시간,1515.0,ST-1483,진관동_038_4,ST-3126,진관동_096_1,1.0,27.0,990.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240104,출발시간,1420.0,ST-1483,진관동_038_4,ST-451,진관동_008_1,1.0,248.0,2732.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240104,도착시간,1235.0,ST-1483,진관동_038_4,ST-1483,진관동_038_4,1.0,7.0,0.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240104,출발시간,1225.0,ST-1483,진관동_038_4,ST-1483,진관동_038_4,1.0,7.0,0.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240104,도착시간,1205.0,ST-1483,진관동_038_4,ST-1035,불광2동_021_1,1.0,20.0,2260.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240104,출발시간,1145.0,ST-1483,진관동_038_4,ST-1035,불광2동_021_1,1.0,20.0,2260.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240104,출발시간,100.0,ST-1483,진관동_038_4,ST-454,대조동_024_1,1.0,15.0,2400.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240104,도착시간,320.0,ST-1483,진관동_038_4,ST-450,진관동_027_1,1.0,2.0,0.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240104,출발시간,320.0,ST-1483,진관동_038_4,ST-450,진관동_027_1,1.0,2.0,0.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240104,도착시간,220.0,ST-1483,진관동_038_4,ST-2244,진관동_038_6,1.0,7.0,860.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240104,출발시간,215.0,ST-1483,진관동_038_4,ST-2244,진관동_038_6,1.0,7.0,860.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240104,도착시간,115.0,ST-1483,진관동_038_4,ST-454,대조동_024_1,1.0,15.0,2400.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240105,도착시간,1830.0,ST-1483,진관동_038_4,ST-453,진관동_038_9,1.0,2.0,330.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
20240105,출발시간,1830.0,ST-1483,진관동_038_4,ST-453,진관동_038_9,1.0,2.0,330.0,ST-1483,서울특별시 은평구 진관2로 15-46,37.639259,126.918907
